timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,17000,-16,604,-1.00,-1.0
4,17036,-100,664,-1.00,-1.0
6,17028,-116,572,-1.00,-1.0
8,17056,-100,540,-1.00,-1.0
10,16984,-84,548,-1.00,-1.0
12,16916,-40,456,-1.00,-1.0
14,16896,-104,524,-1.00,-1.0
15,16996,-56,556,-1.00,-1.0
17,17048,-76,580,-1.00,-1.0
19,16972,-52,588,-1.00,-1.0
21,16960,-28,484,-1.00,-1.0
23,16864,-52,480,-1.00,-1.0
25,17048,-64,524,-1.00,-1.0
27,17032,-96,556,-1.00,-1.0
28,16972,-16,404,-1.00,-1.0
30,16992,-44,640,-1.00,-1.0
32,16900,-40,564,-1.00,-1.0
34,17036,-64,620,-1.00,-1.0
36,17008,-28,472,-1.00,-1.0
38,16988,-124,444,-1.00,-1.0
40,17088,-60,500,-1.00,-1.0
42,17008,-72,560,-1.00,-1.0
43,16892,-72,416,-1.00,-1.0
45,17008,-68,488,-1.00,-1.0
47,17016,4,660,-1.00,-1.0
49,16872,-64,636,-1.00,-1.0
51,17024,-36,588,-1.00,-1.0
53,16980,-24,432,-1.00,-1.0
55,17048,-60,536,-1.00,-1.0
57,16980,-56,408,-1.00,-1.0
58,17000,-16,472,-1.00,-1.0
60,16968,4,712,-1.00,-1.0
62,16876,-48,544,-1.00,-1.0
64,16924,-20,420,-1.00,-1.0
66,16992,-116,548,-1.00,-1.0
68,17044,-128,528,-1.00,-1.0
70,17012,-32,540,-1.00,-1.0
71,17036,-20,568,-1.00,-1.0
73,16952,-28,612,-1.00,-1.0
75,17044,0,496,-1.00,-1.0
77,16948,48,552,-1.00,-1.0
79,17036,-40,588,-1.00,-1.0
81,16984,-52,644,-1.00,-1.0
83,17000,-52,472,-1.00,-1.0
85,16872,-104,600,-1.00,-1.0
86,16948,-52,472,-1.00,-1.0
88,17064,-140,488,-1.00,-1.0
90,17036,-48,564,-1.00,-1.0
92,17036,-64,544,-1.00,-1.0
94,16948,28,500,-1.00,-1.0
96,16948,-88,580,-1.00,-1.0
