timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,17004,-44,424,-1.00,-1.0
4,16968,-44,472,-1.00,-1.0
6,17052,-36,428,-1.00,-1.0
11,17008,-116,568,-1.00,-1.0
13,17000,-80,588,-1.00,-1.0
15,17096,-12,504,-1.00,-1.0
17,17076,-8,580,-1.00,-1.0
19,17020,-96,692,-1.00,-1.0
21,17024,-24,644,-1.00,-1.0
23,17028,-24,520,-1.00,-1.0
25,17072,-20,548,-1.00,-1.0
27,17048,-20,460,-1.00,-1.0
29,16996,-24,480,-1.00,-1.0
31,17028,-36,668,-1.00,-1.0
33,16884,-36,428,-1.00,-1.0
35,16972,-68,488,-1.00,-1.0
37,17072,-64,424,-1.00,-1.0
39,17056,-52,532,-1.00,-1.0
41,17056,-112,308,-1.00,-1.0
43,16932,-4,672,-1.00,-1.0
44,17032,-12,612,-1.00,-1.0
46,17028,-64,552,-1.00,-1.0
50,16980,0,544,-1.00,-1.0
52,16928,-88,476,-1.00,-1.0
54,17068,-88,416,-1.00,-1.0
56,17040,-28,568,-1.00,-1.0
58,17000,-60,548,-1.00,-1.0
60,17000,-32,352,-1.00,-1.0
62,16964,-132,516,-1.00,-1.0
64,17056,-44,500,-1.00,-1.0
66,17024,12,408,-1.00,-1.0
68,16948,-68,704,-1.00,-1.0
70,17000,-80,588,-1.00,-1.0
72,16988,-88,484,-1.00,-1.0
74,17080,-20,412,-1.00,-1.0
76,17032,-28,436,-1.00,-1.0
78,17076,-124,556,-1.00,-1.0
80,17004,-112,396,-1.00,-1.0
81,17116,-144,288,-1.00,-1.0
83,17168,-152,596,-1.00,-1.0
88,16952,44,576,-1.00,-1.0
90,17020,56,492,-1.00,-1.0
91,16928,-52,388,-1.00,-1.0
93,17040,-140,628,-1.00,-1.0
95,16968,-144,584,-1.00,-1.0
97,17012,-76,372,-1.00,-1.0
99,17048,-116,592,-1.00,-1.0
101,16972,68,560,-1.00,-1.0
103,16932,128,536,-1.00,-1.0
105,17064,-56,572,-1.00,-1.0
107,17020,-60,388,-1.00,-1.0
109,17096,-60,356,-1.00,-1.0
111,17036,8,352,-1.00,-1.0
113,17096,-156,496,-1.00,-1.0
115,16988,80,556,-1.00,-1.0
117,16984,-76,628,-1.00,-1.0
119,17080,-88,476,-1.00,-1.0
120,16976,-136,608,-1.00,-1.0
125,16984,-80,620,-1.00,-1.0
127,17044,36,524,-1.00,-1.0
129,16968,-104,476,-1.00,-1.0
130,16912,-172,432,-1.00,-1.0
133,17004,-4,484,-1.00,-1.0
135,16988,-48,536,-1.00,-1.0
136,17068,-48,492,-1.00,-1.0
138,17044,-28,520,-1.00,-1.0
140,17080,-56,472,-1.00,-1.0
142,17052,-60,548,-1.00,-1.0
144,17000,-24,668,-1.00,-1.0
146,16968,-16,612,-1.00,-1.0
148,16880,-68,516,-1.00,-1.0
150,17000,-32,440,-1.00,-1.0
152,17060,-88,452,-1.00,-1.0
154,16956,12,484,-1.00,-1.0
156,17048,-40,600,-1.00,-1.0
158,16976,-148,556,-1.00,-1.0
162,16996,-80,600,-1.00,-1.0
164,16884,-44,604,-1.00,-1.0
166,16972,16,584,-1.00,-1.0
168,17044,-52,452,-1.00,-1.0
170,17024,-56,436,-1.00,-1.0
172,16996,-80,480,-1.00,-1.0
174,17056,-100,444,-1.00,-1.0
175,17028,-36,532,-1.00,-1.0
177,17108,-12,404,-1.00,-1.0
179,16964,-48,564,-1.00,-1.0
181,17032,-104,464,-1.00,-1.0
183,16960,116,532,-1.00,-1.0
185,16988,-100,492,-1.00,-1.0
187,17084,-44,524,-1.00,-1.0
189,17060,-92,440,-1.00,-1.0
191,17056,-60,504,-1.00,-1.0
193,17004,16,552,-1.00,-1.0
197,17068,-24,520,-1.00,-1.0
199,17112,20,420,-1.00,-1.0
201,17020,-28,516,-1.00,-1.0
203,17008,-48,528,-1.00,-1.0
205,16964,-36,528,-1.00,-1.0
207,16968,-64,616,-1.00,-1.0
209,17032,-76,548,-1.00,-1.0
211,17000,20,576,-1.00,-1.0
213,16912,-64,548,-1.00,-1.0
215,17092,24,568,-1.00,-1.0
217,16940,-52,616,-1.00,-1.0
218,16964,-124,504,-1.00,-1.0
220,16928,-28,404,-1.00,-1.0
222,16976,-100,512,-1.00,-1.0
224,17004,-224,476,-1.00,-1.0
226,16828,8,652,-1.00,-1.0
228,16984,72,536,-1.00,-1.0
230,16948,-76,564,-1.00,-1.0
234,17084,-164,560,-1.00,-1.0
236,17016,-28,488,-1.00,-1.0
238,16920,-24,632,-1.00,-1.0
240,16932,12,588,-1.00,-1.0
242,16948,-68,516,-1.00,-1.0
244,16868,-40,568,-1.00,-1.0
246,17012,-36,424,-1.00,-1.0
248,17008,-56,528,-1.00,-1.0
250,16984,-4,464,-1.00,-1.0
252,17032,-60,448,-1.00,-1.0
254,17048,-44,512,-1.00,-1.0
256,17140,-64,440,-1.00,-1.0
257,17188,-80,488,-1.00,-1.0
260,17196,48,532,-1.00,-1.0
261,17024,-120,572,-1.00,-1.0
263,17016,-52,524,-1.00,-1.0
265,16932,-44,548,-1.00,-1.0
267,16976,-28,476,-1.00,-1.0
272,17008,4,540,-1.00,-1.0
274,17024,-20,456,-1.00,-1.0
275,17068,-80,480,-1.00,-1.0
277,16924,-4,368,-1.00,-1.0
279,16936,56,468,-1.00,-1.0
281,17004,-124,444,-1.00,-1.0
283,17028,0,572,-1.00,-1.0
285,16968,-76,464,-1.00,-1.0
287,16948,-48,560,-1.00,-1.0
289,16980,-20,472,-1.00,-1.0
291,17108,-148,412,-1.00,-1.0
293,17024,0,560,-1.00,-1.0
295,17008,-36,444,-1.00,-1.0
297,17040,-4,656,-1.00,-1.0
299,17044,-76,492,-1.00,-1.0
301,16904,-92,568,-1.00,-1.0
303,16996,-112,520,-1.00,-1.0
307,17044,-116,508,-1.00,-1.0
309,17040,-56,632,-1.00,-1.0
311,16980,-96,600,-1.00,-1.0
312,16960,-68,644,-1.00,-1.0
314,16924,-80,568,-1.00,-1.0
316,17020,-24,420,-1.00,-1.0
318,17032,-116,560,-1.00,-1.0
320,17004,-76,576,-1.00,-1.0
322,17024,-80,364,-1.00,-1.0
324,17076,12,536,-1.00,-1.0
326,17024,-76,580,-1.00,-1.0
328,17016,-136,620,-1.00,-1.0
330,17004,-24,556,-1.00,-1.0
332,17044,-24,616,-1.00,-1.0
334,17060,-12,608,-1.00,-1.0
336,17040,-104,624,-1.00,-1.0
338,16980,-36,608,-1.00,-1.0
340,17020,-48,484,-1.00,-1.0
344,17048,-180,428,-1.00,-1.0
346,17016,-36,528,-1.00,-1.0
348,17020,12,472,-1.00,-1.0
349,17012,-52,544,-1.00,-1.0
352,17116,-68,620,-1.00,-1.0
353,17008,-8,588,-1.00,-1.0
355,16980,8,536,-1.00,-1.0
357,17088,-64,460,-1.00,-1.0
359,17100,-36,520,-1.00,-1.0
361,16988,-40,440,-1.00,-1.0
363,17004,-68,404,-1.00,-1.0
365,16980,-100,460,-1.00,-1.0
367,16916,-64,492,-1.00,-1.0
369,16980,-116,576,-1.00,-1.0
371,17104,-20,548,-1.00,-1.0
373,17016,-96,360,-1.00,-1.0
375,16940,12,476,-1.00,-1.0
377,16940,-72,468,-1.00,-1.0
381,17060,-28,532,-1.00,-1.0
383,17000,-68,336,-1.00,-1.0
385,17000,-16,572,-1.00,-1.0
387,16928,-8,564,-1.00,-1.0
389,17048,-168,572,-1.00,-1.0
391,16972,-68,600,-1.00,-1.0
392,17036,-104,556,-1.00,-1.0
394,17016,56,476,-1.00,-1.0
396,16912,-48,360,-1.00,-1.0
398,17104,-156,464,-1.00,-1.0
400,17012,-48,484,-1.00,-1.0
402,17040,-88,556,-1.00,-1.0
404,17060,-144,488,-1.00,-1.0
406,16948,-40,480,-1.00,-1.0
408,17020,16,424,-1.00,-1.0
410,16984,-84,632,-1.00,-1.0
412,16936,-152,432,-1.00,-1.0
416,16988,28,660,-1.00,-1.0
418,17008,-64,452,-1.00,-1.0
420,17032,-124,548,-1.00,-1.0
422,17052,-92,456,-1.00,-1.0
424,17080,-60,676,-1.00,-1.0
426,17060,-120,464,-1.00,-1.0
428,16896,-120,556,-1.00,-1.0
430,16996,-72,536,-1.00,-1.0
432,17044,-120,420,-1.00,-1.0
434,16968,-32,436,-1.00,-1.0
436,16972,56,604,-1.00,-1.0
437,17016,12,624,-1.00,-1.0
439,17028,-88,524,-1.00,-1.0
441,17000,-72,480,-1.00,-1.0
443,17028,-72,444,-1.00,-1.0
445,17004,8,384,-1.00,-1.0
447,16952,-84,512,-1.00,-1.0
449,17092,-56,452,-1.00,-1.0
453,17060,24,428,-1.00,-1.0
455,17160,-84,572,-1.00,-1.0
457,16960,-160,396,-1.00,-1.0
459,17048,8,556,-1.00,-1.0
461,16948,8,576,-1.00,-1.0
463,16944,-52,416,-1.00,-1.0
465,17080,-36,404,-1.00,-1.0
467,17096,-112,468,-1.00,-1.0
469,16964,-68,452,-1.00,-1.0
471,16932,-52,688,-1.00,-1.0
473,16996,-20,368,-1.00,-1.0
475,17028,-120,528,-1.00,-1.0
476,16992,-148,620,-1.00,-1.0
479,17004,-20,504,-1.00,-1.0
480,17012,-176,660,-1.00,-1.0
482,16984,-108,588,-1.00,-1.0
484,16992,-100,600,-1.00,-1.0
486,17032,-60,548,-1.00,-1.0
490,17028,-140,536,-1.00,-1.0
492,16992,-24,436,-1.00,-1.0
494,17004,-120,644,-1.00,-1.0
496,17012,-16,492,-1.00,-1.0
498,17004,-28,544,-1.00,-1.0
500,16992,-108,656,-1.00,-1.0
502,17072,-32,368,-1.00,-1.0
504,16904,-92,480,-1.00,-1.0
506,17084,-16,388,-1.00,-1.0
508,16964,60,480,-1.00,-1.0
510,17000,-52,440,-1.00,-1.0
512,17020,8,504,-1.00,-1.0
514,16880,40,440,-1.00,-1.0
516,16912,-100,368,-1.00,-1.0
