filename,d1_ratio,d2_ratio,d3_d5_ratio,high_freq_energy,peak_count,fft_0_25_ratio,fft_125_200_ratio,strike_count,offset_x_y,offset_y_z,max_x,max_y,max_z
non_event_short_i16.csv,0.4902714429797117,0.2700882391376029,0.23964031788268533,0.7603596821173146,85,0.15671776232646653,0.2409014611894533,648,17037.764764764765,-598.6726726726727,17200,216,836
non_event_short_i17.csv,0.49618329797982663,0.26453444645644714,0.23928225556372618,0.7607177444362738,60,0.15706448506225928,0.24045712655731505,663,17041.925925925927,-597.5505505505505,17196,232,828
non_event_short_i18.csv,0.48499835161656546,0.27671114338386493,0.23829050499956966,0.7617094950004304,82,0.15426052366632573,0.23829608539982475,689,17045.62062062062,-592.2352352352352,17172,252,844
non_event_short_i19.csv,0.49070343022003365,0.2778804502967534,0.23141611948321292,0.768583880516787,85,0.15213697585221375,0.2362281573092523,675,17047.226226226227,-591.911911911912,17180,252,872
non_event_short_i20.csv,0.49643398801696204,0.26542595881564346,0.2381400531673945,0.7618599468326055,81,0.1534571326881121,0.23524212728563232,639,17048.483483483484,-586.3673673673674,17200,236,780
non_event_short_i21.csv,0.4785817962467247,0.2840582475199635,0.23735995623331185,0.7626400437666883,59,0.15779989609259706,0.2394480673538542,676,17049.50950950951,-585.0520520520521,17188,252,836
non_event_short_i22.csv,0.4824780118098143,0.2698567508823955,0.2476652373077901,0.7523347626922099,73,0.16215829401327816,0.23529565380983325,685,17053.48848848849,-587.3863863863863,17216,248,800
non_event_short_i23.csv,0.48642270926426345,0.2760342241458764,0.23754306658986013,0.7624569334101399,84,0.16130035942264556,0.23695743817536832,676,17055.22122122122,-584.4764764764765,17200,224,804
non_event_short_i24.csv,0.4928799184337443,0.272790552676189,0.23432952889006667,0.7656704711099334,59,0.15521874767484597,0.23878981258427406,672,17057.451451451452,-583.933933933934,17192,260,816
non_event_short_i25.csv,0.5130868784093187,0.24779188438578822,0.23912123720489312,0.7608787627951069,75,0.1531381958908472,0.25186129527924034,666,17059.12012012012,-583.1451451451452,17208,244,824
non_event_short_sd_i1.csv,0.46344901165268154,0.2862310826846325,0.2503199056626859,0.7496800943373141,74,0.1582253255525366,0.22742712509515634,652,16989.46846846847,-646.3373373373373,17184,188,912
non_event_far_sd_t2.csv,0.5334908628842292,0.23785115786647637,0.22865797924929449,0.7713420207507056,84,0.16097907456078928,0.25597307676170783,672,17053.715715715716,-1174.931931931932,17212,716,1604
non_event_far_sd_t3.csv,0.4971304117389914,0.25919760734911307,0.2436719809118955,0.7563280190881045,73,0.15266628709869037,0.2452376550019658,659,17059.244244244244,-1165.2152152152153,17244,972,1460
non_event_far_sd_t4.csv,0.4970684827982732,0.2653046147879766,0.23762690241375015,0.7623730975862498,64,0.14799377892826904,0.24284085630772723,671,17068.578578578577,-1165.5585585585586,17200,308,1352
