timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,27248,-18000,26176,-1.00,-1.0
4,11604,9196,-15932,-1.00,-1.0
6,11704,2684,-3380,-1.00,-1.0
12,10652,3660,-11236,-1.00,-1.0
14,23656,-9108,16068,-1.00,-1.0
16,19216,1920,-1908,-1.00,-1.0
18,19908,-5212,14828,-1.00,-1.0
20,20788,-2412,13268,-1.00,-1.0
22,10948,12908,-16860,-1.00,-1.0
24,15848,-1476,10072,-1.00,-1.0
25,24608,-15088,9008,-1.00,-1.0
28,14648,7088,-1400,-1.00,-1.0
30,8032,5368,-22872,-1.00,-1.0
31,25344,-10508,32444,-1.00,-1.0
33,17100,-1200,-3468,-1.00,-1.0
35,11416,644,-6072,-1.00,-1.0
37,21300,-10448,16256,-1.00,-1.0
39,17620,-212,4124,-1.00,-1.0
41,11528,4680,-20020,-1.00,-1.0
45,21016,-4140,7016,-1.00,-1.0
47,9952,5972,-15868,-1.00,-1.0
49,13764,3736,-5120,-1.00,-1.0
51,24940,-1628,15656,-1.00,-1.0
53,18028,-1828,-13036,-1.00,-1.0
55,13852,10484,-9256,-1.00,-1.0
57,21892,-2580,16748,-1.00,-1.0
59,16352,-916,-7556,-1.00,-1.0
61,12676,11640,-13964,-1.00,-1.0
63,20588,-1240,12380,-1.00,-1.0
65,10864,3360,-12944,-1.00,-1.0
67,20488,-8660,9628,-1.00,-1.0
69,21444,224,7676,-1.00,-1.0
71,10884,5832,-17992,-1.00,-1.0
72,17504,516,520,-1.00,-1.0
74,26128,-5268,26652,-1.00,-1.0
79,12996,10740,-7680,-1.00,-1.0
81,25196,-4552,17472,-1.00,-1.0
82,16924,-124,-14324,-1.00,-1.0
84,15256,7784,-5308,-1.00,-1.0
86,20552,-3604,12720,-1.00,-1.0
88,14656,-264,-5136,-1.00,-1.0
90,9956,12332,-20272,-1.00,-1.0
92,21384,-200,17160,-1.00,-1.0
94,22296,-10316,7516,-1.00,-1.0
96,10380,13808,-17040,-1.00,-1.0
98,17528,-1836,11880,-1.00,-1.0
100,20412,-9656,4380,-1.00,-1.0
102,8528,19096,-26192,-1.00,-1.0
104,19440,-1764,9540,-1.00,-1.0
106,25984,-12612,17128,-1.00,-1.0
108,9432,12616,-19948,-1.00,-1.0
