timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,16932,-52,620,-1.00,-1.0
4,17032,8,508,-1.00,-1.0
6,16952,-40,608,-1.00,-1.0
12,16924,60,484,-1.00,-1.0
14,17036,24,504,-1.00,-1.0
15,16932,-164,544,-1.00,-1.0
17,17020,36,660,-1.00,-1.0
19,16976,-28,516,-1.00,-1.0
21,17080,8,696,-1.00,-1.0
23,17060,-80,668,-1.00,-1.0
25,17020,-116,588,-1.00,-1.0
27,16988,-88,476,-1.00,-1.0
29,16984,-92,572,-1.00,-1.0
31,17012,-28,672,-1.00,-1.0
33,16996,-48,564,-1.00,-1.0
35,16940,32,616,-1.00,-1.0
37,17056,-12,596,-1.00,-1.0
39,16980,16,592,-1.00,-1.0
41,17012,-76,468,-1.00,-1.0
43,17168,12,624,-1.00,-1.0
45,17016,-28,504,-1.00,-1.0
46,17088,-52,516,-1.00,-1.0
51,17024,-48,556,-1.00,-1.0
53,16860,4,676,-1.00,-1.0
54,17052,44,616,-1.00,-1.0
56,17008,-12,592,-1.00,-1.0
58,16968,-52,512,-1.00,-1.0
60,16976,-112,544,-1.00,-1.0
62,16980,-104,584,-1.00,-1.0
64,16964,144,636,-1.00,-1.0
66,17100,-72,744,-1.00,-1.0
68,16988,-20,688,-1.00,-1.0
70,17044,0,672,-1.00,-1.0
72,16948,-76,580,-1.00,-1.0
74,17000,4,424,-1.00,-1.0
76,16972,32,608,-1.00,-1.0
78,16992,-88,504,-1.00,-1.0
80,16976,-100,576,-1.00,-1.0
82,17072,0,608,-1.00,-1.0
83,17004,-8,568,-1.00,-1.0
85,17032,56,672,-1.00,-1.0
90,16872,-60,612,-1.00,-1.0
92,16928,-68,528,-1.00,-1.0
93,17008,-148,624,-1.00,-1.0
95,17000,-52,496,-1.00,-1.0
97,17044,-96,600,-1.00,-1.0
99,16940,80,740,-1.00,-1.0
101,16984,-8,544,-1.00,-1.0
103,16976,-4,584,-1.00,-1.0
105,16904,-64,564,-1.00,-1.0
107,16992,36,516,-1.00,-1.0
109,16968,-92,608,-1.00,-1.0
111,17008,-148,476,-1.00,-1.0
113,16920,76,568,-1.00,-1.0
115,16944,-64,680,-1.00,-1.0
117,16940,-68,612,-1.00,-1.0
119,17056,-64,612,-1.00,-1.0
121,17024,-104,552,-1.00,-1.0
122,17044,-100,544,-1.00,-1.0
127,17048,-28,648,-1.00,-1.0
129,16932,-64,528,-1.00,-1.0
131,16976,-84,528,-1.00,-1.0
132,17008,-64,640,-1.00,-1.0
135,17064,12,556,-1.00,-1.0
136,16952,-44,540,-1.00,-1.0
138,17036,-52,712,-1.00,-1.0
140,17048,48,656,-1.00,-1.0
142,17004,-16,580,-1.00,-1.0
144,17088,-52,516,-1.00,-1.0
146,16956,52,680,-1.00,-1.0
148,16912,20,576,-1.00,-1.0
150,16936,-76,700,-1.00,-1.0
152,17028,-96,488,-1.00,-1.0
154,16964,-44,492,-1.00,-1.0
156,16968,-48,576,-1.00,-1.0
158,17028,-144,444,-1.00,-1.0
162,17004,24,536,-1.00,-1.0
164,16976,-20,596,-1.00,-1.0
166,17052,-40,576,-1.00,-1.0
168,16992,-60,552,-1.00,-1.0
170,17028,-60,656,-1.00,-1.0
172,17044,-56,624,-1.00,-1.0
174,17148,-148,748,-1.00,-1.0
175,16996,-40,508,-1.00,-1.0
177,17012,-8,624,-1.00,-1.0
179,17040,-8,652,-1.00,-1.0
181,16984,24,672,-1.00,-1.0
183,16996,32,416,-1.00,-1.0
185,17008,-40,600,-1.00,-1.0
187,16932,-60,416,-1.00,-1.0
189,17016,-128,720,-1.00,-1.0
191,17036,-76,720,-1.00,-1.0
193,16940,-52,684,-1.00,-1.0
195,16960,-112,452,-1.00,-1.0
199,17016,12,508,-1.00,-1.0
201,17016,-88,572,-1.00,-1.0
203,17008,-116,548,-1.00,-1.0
205,17000,-124,540,-1.00,-1.0
207,17044,24,472,-1.00,-1.0
209,16980,-24,584,-1.00,-1.0
211,16936,36,460,-1.00,-1.0
213,16976,44,580,-1.00,-1.0
215,16992,-76,424,-1.00,-1.0
217,16984,112,584,-1.00,-1.0
219,16992,-80,712,-1.00,-1.0
220,17052,-60,624,-1.00,-1.0
222,17028,24,544,-1.00,-1.0
224,17028,-132,548,-1.00,-1.0
226,16960,28,572,-1.00,-1.0
228,16940,20,588,-1.00,-1.0
230,16956,-108,444,-1.00,-1.0
232,16916,-84,492,-1.00,-1.0
236,16856,-32,652,-1.00,-1.0
238,16972,-12,616,-1.00,-1.0
240,17016,80,684,-1.00,-1.0
242,17032,4,520,-1.00,-1.0
244,17016,-68,644,-1.00,-1.0
246,16964,-64,592,-1.00,-1.0
248,17008,40,680,-1.00,-1.0
250,17000,92,628,-1.00,-1.0
252,16924,-4,640,-1.00,-1.0
254,16952,-52,480,-1.00,-1.0
256,16928,-8,628,-1.00,-1.0
258,17008,-72,412,-1.00,-1.0
259,17028,-64,412,-1.00,-1.0
262,16972,-56,544,-1.00,-1.0
264,17052,12,704,-1.00,-1.0
265,16948,84,732,-1.00,-1.0
267,16996,36,600,-1.00,-1.0
269,16940,-76,516,-1.00,-1.0
273,16940,72,500,-1.00,-1.0
275,17108,-48,472,-1.00,-1.0
277,16988,68,660,-1.00,-1.0
279,17060,-12,580,-1.00,-1.0
281,17072,-88,568,-1.00,-1.0
283,17088,-48,564,-1.00,-1.0
285,16980,-28,584,-1.00,-1.0
287,16928,-80,548,-1.00,-1.0
289,17004,40,664,-1.00,-1.0
291,16972,-52,484,-1.00,-1.0
293,17028,20,512,-1.00,-1.0
295,17032,-12,460,-1.00,-1.0
297,16956,-48,624,-1.00,-1.0
299,17088,-16,584,-1.00,-1.0
301,17028,-8,592,-1.00,-1.0
303,16984,-132,468,-1.00,-1.0
304,17060,0,708,-1.00,-1.0
306,16924,-40,560,-1.00,-1.0
310,17032,0,476,-1.00,-1.0
312,16988,4,616,-1.00,-1.0
314,16980,-52,500,-1.00,-1.0
316,16936,-36,656,-1.00,-1.0
318,17064,-20,520,-1.00,-1.0
320,16956,60,512,-1.00,-1.0
322,17020,-20,548,-1.00,-1.0
324,17008,-12,368,-1.00,-1.0
326,16916,-20,672,-1.00,-1.0
328,16960,84,524,-1.00,-1.0
330,17052,8,548,-1.00,-1.0
332,17060,-76,648,-1.00,-1.0
334,17008,-88,520,-1.00,-1.0
336,17012,-72,648,-1.00,-1.0
338,17020,-76,660,-1.00,-1.0
340,17060,24,596,-1.00,-1.0
341,17000,-8,816,-1.00,-1.0
343,16924,-108,456,-1.00,-1.0
347,16972,-8,536,-1.00,-1.0
349,17060,76,548,-1.00,-1.0
351,16948,-40,568,-1.00,-1.0
353,16992,-84,532,-1.00,-1.0
355,17040,40,568,-1.00,-1.0
357,16960,-12,612,-1.00,-1.0
359,17076,-24,636,-1.00,-1.0
361,16976,28,540,-1.00,-1.0
363,17016,80,632,-1.00,-1.0
365,17016,-52,616,-1.00,-1.0
367,16948,-16,648,-1.00,-1.0
369,16964,-64,608,-1.00,-1.0
371,17044,-8,608,-1.00,-1.0
373,16980,-36,568,-1.00,-1.0
375,16932,-80,520,-1.00,-1.0
376,17048,92,772,-1.00,-1.0
378,17040,-76,576,-1.00,-1.0
383,17060,-80,468,-1.00,-1.0
385,16956,-84,500,-1.00,-1.0
386,17024,-40,584,-1.00,-1.0
388,16972,60,660,-1.00,-1.0
390,16920,-4,520,-1.00,-1.0
392,17052,0,556,-1.00,-1.0
394,17108,-64,556,-1.00,-1.0
396,16952,4,696,-1.00,-1.0
398,16992,40,592,-1.00,-1.0
400,17000,-56,560,-1.00,-1.0
402,16968,-56,492,-1.00,-1.0
404,16960,-72,516,-1.00,-1.0
406,16952,24,608,-1.00,-1.0
408,16996,-24,560,-1.00,-1.0
410,16920,36,664,-1.00,-1.0
412,16992,-72,552,-1.00,-1.0
414,16940,-16,508,-1.00,-1.0
416,17024,-20,580,-1.00,-1.0
420,17028,16,556,-1.00,-1.0
422,17012,0,428,-1.00,-1.0
424,17068,-24,576,-1.00,-1.0
426,17036,-40,580,-1.00,-1.0
427,17036,4,552,-1.00,-1.0
430,17028,-72,676,-1.00,-1.0
432,17020,-16,688,-1.00,-1.0
433,17000,-136,420,-1.00,-1.0
435,16956,-20,648,-1.00,-1.0
437,17024,16,532,-1.00,-1.0
439,16996,12,728,-1.00,-1.0
441,17036,0,624,-1.00,-1.0
443,16924,-4,624,-1.00,-1.0
445,17060,-28,556,-1.00,-1.0
447,16964,-160,460,-1.00,-1.0
449,16896,68,728,-1.00,-1.0
451,17012,-56,580,-1.00,-1.0
453,16948,28,488,-1.00,-1.0
457,17044,-108,528,-1.00,-1.0
459,17028,16,712,-1.00,-1.0
461,17092,24,560,-1.00,-1.0
463,17096,-168,644,-1.00,-1.0
465,17052,36,480,-1.00,-1.0
467,17004,20,584,-1.00,-1.0
469,16940,-32,572,-1.00,-1.0
471,17004,36,604,-1.00,-1.0
472,16940,16,612,-1.00,-1.0
475,17024,-40,616,-1.00,-1.0
477,16964,-4,516,-1.00,-1.0
478,17048,44,580,-1.00,-1.0
480,16992,-52,628,-1.00,-1.0
482,16992,-108,528,-1.00,-1.0
484,17040,8,632,-1.00,-1.0
486,17052,-48,760,-1.00,-1.0
488,17112,-72,640,-1.00,-1.0
490,16972,-20,624,-1.00,-1.0
494,16908,-52,512,-1.00,-1.0
496,17048,-40,624,-1.00,-1.0
498,17036,-12,560,-1.00,-1.0
500,16928,-24,624,-1.00,-1.0
502,16984,-36,608,-1.00,-1.0
504,16992,-8,704,-1.00,-1.0
506,17016,-28,540,-1.00,-1.0
508,17088,-36,556,-1.00,-1.0
510,16940,-68,544,-1.00,-1.0
512,17056,-64,580,-1.00,-1.0
514,16968,20,512,-1.00,-1.0
516,17012,-124,688,-1.00,-1.0
518,16948,-56,588,-1.00,-1.0
520,16992,-28,588,-1.00,-1.0
522,16932,-56,584,-1.00,-1.0
524,16984,-68,720,-1.00,-1.0
525,17008,-28,664,-1.00,-1.0
527,16988,-36,596,-1.00,-1.0
532,16992,-56,568,-1.00,-1.0
534,17008,-92,580,-1.00,-1.0
535,17052,-4,624,-1.00,-1.0
537,17144,-80,484,-1.00,-1.0
539,17032,-24,616,-1.00,-1.0
541,16980,4,560,-1.00,-1.0
543,17024,60,600,-1.00,-1.0
545,17000,-72,612,-1.00,-1.0
547,17008,-40,548,-1.00,-1.0
549,16924,-12,652,-1.00,-1.0
551,17108,-4,628,-1.00,-1.0
553,16976,-52,516,-1.00,-1.0
555,16960,-12,440,-1.00,-1.0
557,17000,-164,412,-1.00,-1.0
559,16916,-28,592,-1.00,-1.0
561,17108,4,520,-1.00,-1.0
563,16936,24,620,-1.00,-1.0
564,17008,4,548,-1.00,-1.0
569,16980,128,496,-1.00,-1.0
571,16960,28,580,-1.00,-1.0
573,17064,32,580,-1.00,-1.0
574,16960,-92,440,-1.00,-1.0
577,17044,-48,596,-1.00,-1.0
578,17004,-84,564,-1.00,-1.0
580,16980,-36,536,-1.00,-1.0
582,16920,-40,620,-1.00,-1.0
584,17028,-28,652,-1.00,-1.0
586,17024,0,704,-1.00,-1.0
588,17028,36,608,-1.00,-1.0
590,17060,4,580,-1.00,-1.0
592,16976,-4,684,-1.00,-1.0
594,17136,-12,548,-1.00,-1.0
596,16972,-56,512,-1.00,-1.0
598,16960,-120,676,-1.00,-1.0
600,17044,12,524,-1.00,-1.0
602,17056,-32,548,-1.00,-1.0
606,16916,-120,516,-1.00,-1.0
608,16928,24,744,-1.00,-1.0
610,17004,-72,524,-1.00,-1.0
611,17008,-88,656,-1.00,-1.0
614,17008,-40,544,-1.00,-1.0
615,16900,-48,480,-1.00,-1.0
617,16856,-16,528,-1.00,-1.0
619,16968,-4,572,-1.00,-1.0
621,17024,-164,428,-1.00,-1.0
623,16992,-48,548,-1.00,-1.0
625,17028,92,560,-1.00,-1.0
627,16984,0,628,-1.00,-1.0
629,17032,-16,596,-1.00,-1.0
631,17036,-36,664,-1.00,-1.0
633,16956,-36,440,-1.00,-1.0
635,17044,-8,548,-1.00,-1.0
637,16956,-16,572,-1.00,-1.0
639,17088,4,668,-1.00,-1.0
643,16980,4,572,-1.00,-1.0
645,17036,28,556,-1.00,-1.0
646,16988,-8,572,-1.00,-1.0
648,17036,-36,576,-1.00,-1.0
650,16980,-68,480,-1.00,-1.0
652,17036,-4,564,-1.00,-1.0
654,17000,-52,484,-1.00,-1.0
656,17068,-8,664,-1.00,-1.0
658,17156,-32,436,-1.00,-1.0
660,16980,48,720,-1.00,-1.0
662,16996,-100,532,-1.00,-1.0
664,17020,-48,648,-1.00,-1.0
666,17036,4,680,-1.00,-1.0
668,17028,-4,692,-1.00,-1.0
670,16956,-96,732,-1.00,-1.0
672,16916,-8,600,-1.00,-1.0
674,16984,0,744,-1.00,-1.0
676,17008,-8,632,-1.00,-1.0
680,16884,-40,608,-1.00,-1.0
682,17020,-80,536,-1.00,-1.0
684,16948,-108,652,-1.00,-1.0
686,17080,12,524,-1.00,-1.0
688,17012,-88,536,-1.00,-1.0
690,17024,-16,612,-1.00,-1.0
691,17028,-68,552,-1.00,-1.0
693,16940,0,620,-1.00,-1.0
695,16932,-68,652,-1.00,-1.0
697,16952,84,604,-1.00,-1.0
699,17032,-20,676,-1.00,-1.0
701,17032,-16,652,-1.00,-1.0
703,16924,-60,636,-1.00,-1.0
705,17048,88,608,-1.00,-1.0
707,16988,68,660,-1.00,-1.0
709,16992,-72,616,-1.00,-1.0
711,17000,-76,536,-1.00,-1.0
713,17028,-40,572,-1.00,-1.0
717,17112,-32,644,-1.00,-1.0
719,16956,-40,628,-1.00,-1.0
721,16952,-28,660,-1.00,-1.0
723,16988,24,696,-1.00,-1.0
725,16988,-28,524,-1.00,-1.0
727,16948,-64,568,-1.00,-1.0
729,17052,-56,556,-1.00,-1.0
730,16964,-128,556,-1.00,-1.0
732,16960,-52,608,-1.00,-1.0
734,17040,48,548,-1.00,-1.0
736,17060,-32,552,-1.00,-1.0
738,16976,-44,560,-1.00,-1.0
740,17036,36,424,-1.00,-1.0
742,17048,24,492,-1.00,-1.0
744,17036,-40,468,-1.00,-1.0
746,16972,-68,592,-1.00,-1.0
748,16904,-20,588,-1.00,-1.0
752,17052,52,560,-1.00,-1.0
754,16932,-56,504,-1.00,-1.0
756,17048,-44,548,-1.00,-1.0
