timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,16956,-104,512,-1.00,-1.0
4,17048,-108,536,-1.00,-1.0
6,16952,20,652,-1.00,-1.0
12,17036,64,540,-1.00,-1.0
14,16968,-80,568,-1.00,-1.0
16,17008,-56,540,-1.00,-1.0
18,17072,-76,676,-1.00,-1.0
20,17024,-136,628,-1.00,-1.0
22,16900,-28,516,-1.00,-1.0
24,16936,-96,496,-1.00,-1.0
26,16984,-112,484,-1.00,-1.0
27,17024,-64,612,-1.00,-1.0
29,16956,-12,556,-1.00,-1.0
31,16940,-44,492,-1.00,-1.0
33,17044,-76,560,-1.00,-1.0
35,17004,88,524,-1.00,-1.0
37,17000,-96,292,-1.00,-1.0
39,16896,-56,536,-1.00,-1.0
41,17020,0,496,-1.00,-1.0
43,17008,-32,512,-1.00,-1.0
45,17056,-140,556,-1.00,-1.0
47,17060,-116,576,-1.00,-1.0
51,17024,-76,532,-1.00,-1.0
53,17000,-156,480,-1.00,-1.0
55,16960,-168,456,-1.00,-1.0
57,16956,12,476,-1.00,-1.0
59,16964,-20,604,-1.00,-1.0
61,16984,-84,508,-1.00,-1.0
63,17100,24,432,-1.00,-1.0
64,17132,-8,512,-1.00,-1.0
66,17084,0,448,-1.00,-1.0
68,16980,-28,412,-1.00,-1.0
70,17008,-32,628,-1.00,-1.0
72,17004,-72,576,-1.00,-1.0
74,17084,-96,336,-1.00,-1.0
76,16936,-20,532,-1.00,-1.0
78,16984,28,520,-1.00,-1.0
80,17000,-12,396,-1.00,-1.0
82,17056,16,468,-1.00,-1.0
84,17004,28,644,-1.00,-1.0
88,17036,-100,568,-1.00,-1.0
90,17000,-60,648,-1.00,-1.0
92,16972,-64,508,-1.00,-1.0
94,17092,-32,428,-1.00,-1.0
96,16988,-44,484,-1.00,-1.0
98,17064,-64,564,-1.00,-1.0
100,17092,12,628,-1.00,-1.0
102,16976,0,640,-1.00,-1.0
103,17064,-120,428,-1.00,-1.0
106,17052,-32,584,-1.00,-1.0
107,16952,-84,440,-1.00,-1.0
109,17060,-112,468,-1.00,-1.0
111,16968,0,636,-1.00,-1.0
113,17052,4,548,-1.00,-1.0
115,17008,16,516,-1.00,-1.0
117,16932,48,576,-1.00,-1.0
119,17024,-4,616,-1.00,-1.0
121,16984,-52,640,-1.00,-1.0
125,17020,-28,600,-1.00,-1.0
127,17036,-96,532,-1.00,-1.0
129,17052,-36,512,-1.00,-1.0
131,17024,-156,356,-1.00,-1.0
133,17052,-16,580,-1.00,-1.0
135,17052,-68,488,-1.00,-1.0
137,16984,-120,520,-1.00,-1.0
139,17072,12,612,-1.00,-1.0
141,16944,-64,388,-1.00,-1.0
143,16968,-52,592,-1.00,-1.0
145,17020,-88,592,-1.00,-1.0
147,17068,-48,552,-1.00,-1.0
148,17028,8,464,-1.00,-1.0
150,17028,-88,412,-1.00,-1.0
152,17012,-52,556,-1.00,-1.0
154,16956,-4,476,-1.00,-1.0
156,16968,-104,480,-1.00,-1.0
158,17008,-40,548,-1.00,-1.0
162,17048,-132,536,-1.00,-1.0
164,16912,-48,556,-1.00,-1.0
166,17024,84,460,-1.00,-1.0
168,17064,0,504,-1.00,-1.0
170,16988,-180,408,-1.00,-1.0
172,17052,-144,584,-1.00,-1.0
174,17036,-80,572,-1.00,-1.0
176,17024,-92,504,-1.00,-1.0
178,17000,-40,544,-1.00,-1.0
180,17036,-64,432,-1.00,-1.0
182,17048,-56,444,-1.00,-1.0
184,17008,-4,568,-1.00,-1.0
186,17044,24,624,-1.00,-1.0
188,16980,-20,464,-1.00,-1.0
190,16988,64,600,-1.00,-1.0
191,17000,28,500,-1.00,-1.0
193,16980,-88,416,-1.00,-1.0
195,16984,-44,528,-1.00,-1.0
200,17060,-28,456,-1.00,-1.0
202,17052,40,592,-1.00,-1.0
204,16984,-40,500,-1.00,-1.0
205,17012,-12,512,-1.00,-1.0
208,16928,-76,560,-1.00,-1.0
209,17060,0,424,-1.00,-1.0
211,16996,-68,680,-1.00,-1.0
213,17008,-44,532,-1.00,-1.0
215,17076,-44,652,-1.00,-1.0
217,17028,12,464,-1.00,-1.0
219,17008,-56,460,-1.00,-1.0
221,17036,-56,580,-1.00,-1.0
223,17004,4,584,-1.00,-1.0
225,17104,20,476,-1.00,-1.0
227,16912,-68,548,-1.00,-1.0
229,17056,36,564,-1.00,-1.0
231,17012,-44,400,-1.00,-1.0
233,17036,-20,508,-1.00,-1.0
237,17112,76,556,-1.00,-1.0
239,17120,-56,556,-1.00,-1.0
241,16984,-188,500,-1.00,-1.0
243,17080,-16,504,-1.00,-1.0
245,16892,-104,616,-1.00,-1.0
247,16968,-104,532,-1.00,-1.0
248,17056,-116,444,-1.00,-1.0
250,17088,-112,412,-1.00,-1.0
252,17136,-88,600,-1.00,-1.0
254,17000,-20,512,-1.00,-1.0
256,17004,-8,444,-1.00,-1.0
258,17040,-112,572,-1.00,-1.0
260,16988,-84,332,-1.00,-1.0
262,16880,-80,572,-1.00,-1.0
264,17044,-72,628,-1.00,-1.0
266,17036,-88,436,-1.00,-1.0
268,17104,-104,432,-1.00,-1.0
272,16932,-96,392,-1.00,-1.0
274,16964,-84,572,-1.00,-1.0
276,17036,32,612,-1.00,-1.0
278,17052,-76,496,-1.00,-1.0
280,16928,-112,528,-1.00,-1.0
282,17040,-64,612,-1.00,-1.0
284,17004,-48,404,-1.00,-1.0
286,16960,-40,492,-1.00,-1.0
287,17040,-44,516,-1.00,-1.0
290,16956,-40,604,-1.00,-1.0
292,17020,-116,676,-1.00,-1.0
293,16928,-48,480,-1.00,-1.0
295,17000,-64,460,-1.00,-1.0
297,17016,52,612,-1.00,-1.0
299,16972,-88,548,-1.00,-1.0
301,16912,-60,476,-1.00,-1.0
303,17000,-16,616,-1.00,-1.0
305,17116,-96,624,-1.00,-1.0
309,16992,-28,460,-1.00,-1.0
311,16972,-40,404,-1.00,-1.0
313,16996,-128,604,-1.00,-1.0
315,17052,12,516,-1.00,-1.0
317,16880,-44,512,-1.00,-1.0
319,17024,-64,620,-1.00,-1.0
321,17060,-24,528,-1.00,-1.0
323,17000,-92,680,-1.00,-1.0
324,16964,-148,608,-1.00,-1.0
326,16932,-64,484,-1.00,-1.0
328,17012,32,572,-1.00,-1.0
330,17008,-92,432,-1.00,-1.0
332,17004,-84,356,-1.00,-1.0
334,17024,-48,504,-1.00,-1.0
336,16936,-160,592,-1.00,-1.0
338,17128,4,472,-1.00,-1.0
340,17028,24,624,-1.00,-1.0
342,16976,-84,440,-1.00,-1.0
346,16992,-44,468,-1.00,-1.0
348,17020,-8,516,-1.00,-1.0
350,17036,24,520,-1.00,-1.0
352,17048,-128,544,-1.00,-1.0
354,17004,-120,668,-1.00,-1.0
356,16992,0,540,-1.00,-1.0
358,17040,28,552,-1.00,-1.0
360,16992,52,580,-1.00,-1.0
362,17044,-136,492,-1.00,-1.0
364,16956,-28,484,-1.00,-1.0
365,16976,-12,564,-1.00,-1.0
367,16972,-136,464,-1.00,-1.0
369,17008,-72,636,-1.00,-1.0
371,16888,-116,568,-1.00,-1.0
373,17072,-76,520,-1.00,-1.0
375,16932,-124,628,-1.00,-1.0
377,17028,0,464,-1.00,-1.0
381,16972,-80,644,-1.00,-1.0
383,17012,-108,552,-1.00,-1.0
385,17056,0,660,-1.00,-1.0
387,16960,-76,560,-1.00,-1.0
389,17036,-88,592,-1.00,-1.0
391,16852,-84,704,-1.00,-1.0
393,17040,68,632,-1.00,-1.0
395,16952,-64,684,-1.00,-1.0
397,17012,-92,568,-1.00,-1.0
399,17044,-148,472,-1.00,-1.0
401,16912,-28,560,-1.00,-1.0
403,16920,-32,492,-1.00,-1.0
404,17000,-16,520,-1.00,-1.0
406,16992,12,604,-1.00,-1.0
408,16992,-20,428,-1.00,-1.0
410,16968,-8,384,-1.00,-1.0
412,17080,-24,424,-1.00,-1.0
414,17152,-84,448,-1.00,-1.0
418,17068,-36,576,-1.00,-1.0
420,17040,-112,532,-1.00,-1.0
422,17016,-28,636,-1.00,-1.0
424,17020,-4,516,-1.00,-1.0
426,16988,28,676,-1.00,-1.0
428,17036,-108,424,-1.00,-1.0
430,16944,-92,592,-1.00,-1.0
432,17060,-52,676,-1.00,-1.0
434,16988,-24,608,-1.00,-1.0
436,16996,-76,516,-1.00,-1.0
438,16976,-36,528,-1.00,-1.0
440,17088,-76,632,-1.00,-1.0
442,17028,-84,484,-1.00,-1.0
444,16972,-128,444,-1.00,-1.0
446,17028,32,508,-1.00,-1.0
447,17088,-52,436,-1.00,-1.0
449,17024,-28,536,-1.00,-1.0
451,17088,-128,640,-1.00,-1.0
455,17028,-52,648,-1.00,-1.0
457,16984,-156,680,-1.00,-1.0
459,16984,-112,604,-1.00,-1.0
461,17024,-84,520,-1.00,-1.0
463,17044,12,568,-1.00,-1.0
465,17080,-12,684,-1.00,-1.0
467,16872,-52,544,-1.00,-1.0
469,16992,-12,468,-1.00,-1.0
471,16908,24,408,-1.00,-1.0
473,16960,-60,592,-1.00,-1.0
475,17000,40,492,-1.00,-1.0
477,17024,-92,584,-1.00,-1.0
479,16976,-124,476,-1.00,-1.0
481,17028,-68,688,-1.00,-1.0
483,17012,-72,480,-1.00,-1.0
485,17036,16,512,-1.00,-1.0
486,17004,20,640,-1.00,-1.0
491,16988,-32,536,-1.00,-1.0
493,17056,-84,496,-1.00,-1.0
495,17088,-12,408,-1.00,-1.0
497,16992,-56,444,-1.00,-1.0
498,16912,-32,516,-1.00,-1.0
500,16980,-104,508,-1.00,-1.0
502,16956,-84,456,-1.00,-1.0
504,16996,-32,444,-1.00,-1.0
506,17028,-80,468,-1.00,-1.0
508,17072,-4,428,-1.00,-1.0
510,17016,8,640,-1.00,-1.0
512,16980,44,484,-1.00,-1.0
514,16952,-132,624,-1.00,-1.0
516,17000,0,524,-1.00,-1.0
518,16980,-48,596,-1.00,-1.0
520,17124,-4,496,-1.00,-1.0
522,16964,-128,424,-1.00,-1.0
524,17064,-140,600,-1.00,-1.0
528,16984,-116,652,-1.00,-1.0
530,16900,-4,608,-1.00,-1.0
532,17112,-52,572,-1.00,-1.0
534,16992,-44,592,-1.00,-1.0
536,16976,-84,640,-1.00,-1.0
538,17000,-4,576,-1.00,-1.0
540,17016,-96,528,-1.00,-1.0
541,16936,-16,528,-1.00,-1.0
543,17012,-44,592,-1.00,-1.0
545,17012,20,528,-1.00,-1.0
547,16964,12,376,-1.00,-1.0
549,17020,-104,716,-1.00,-1.0
551,17136,4,556,-1.00,-1.0
553,17092,-96,536,-1.00,-1.0
555,16972,-56,620,-1.00,-1.0
557,17044,-24,484,-1.00,-1.0
559,17048,-64,364,-1.00,-1.0
561,17044,-16,556,-1.00,-1.0
565,16888,16,552,-1.00,-1.0
567,17036,-12,548,-1.00,-1.0
569,17024,-20,644,-1.00,-1.0
571,16972,-120,588,-1.00,-1.0
573,17040,-60,624,-1.00,-1.0
575,16948,-84,536,-1.00,-1.0
577,17036,12,492,-1.00,-1.0
579,16936,-48,672,-1.00,-1.0
581,17024,-132,736,-1.00,-1.0
583,17008,-76,500,-1.00,-1.0
585,16924,-8,552,-1.00,-1.0
586,17008,72,644,-1.00,-1.0
588,16944,-40,556,-1.00,-1.0
590,17052,-84,520,-1.00,-1.0
592,17088,-20,428,-1.00,-1.0
594,16980,-24,548,-1.00,-1.0
596,16940,-24,536,-1.00,-1.0
598,16980,12,564,-1.00,-1.0
602,16964,0,384,-1.00,-1.0
604,16984,-68,604,-1.00,-1.0
606,17016,-60,576,-1.00,-1.0
608,16988,-112,516,-1.00,-1.0
610,17028,-60,452,-1.00,-1.0
612,17084,-40,520,-1.00,-1.0
614,16888,-64,508,-1.00,-1.0
616,17036,0,560,-1.00,-1.0
618,16984,40,536,-1.00,-1.0
620,16940,72,568,-1.00,-1.0
622,17020,80,604,-1.00,-1.0
623,17020,-128,520,-1.00,-1.0
625,16984,28,520,-1.00,-1.0
627,17076,-76,424,-1.00,-1.0
629,17000,-24,600,-1.00,-1.0
631,16940,-84,604,-1.00,-1.0
633,17072,-156,528,-1.00,-1.0
637,16952,-28,536,-1.00,-1.0
639,17016,-28,608,-1.00,-1.0
641,17100,-92,620,-1.00,-1.0
643,17116,-148,532,-1.00,-1.0
645,16944,-16,524,-1.00,-1.0
647,16976,-116,572,-1.00,-1.0
649,17016,48,592,-1.00,-1.0
651,16884,-180,544,-1.00,-1.0
653,17012,-136,508,-1.00,-1.0
655,16952,-64,652,-1.00,-1.0
657,17000,-100,520,-1.00,-1.0
659,17000,-76,552,-1.00,-1.0
660,16964,-12,504,-1.00,-1.0
662,17044,44,552,-1.00,-1.0
664,16912,-160,504,-1.00,-1.0
666,16980,-40,552,-1.00,-1.0
668,16964,-180,596,-1.00,-1.0
670,17084,-56,420,-1.00,-1.0
674,16876,-52,476,-1.00,-1.0
676,16872,-96,580,-1.00,-1.0
678,17012,28,332,-1.00,-1.0
680,16968,-116,564,-1.00,-1.0
682,16956,16,460,-1.00,-1.0
684,17012,0,504,-1.00,-1.0
686,16844,4,640,-1.00,-1.0
688,17052,-52,504,-1.00,-1.0
690,17032,-60,388,-1.00,-1.0
692,16916,-76,580,-1.00,-1.0
694,17000,-40,592,-1.00,-1.0
696,17000,-124,436,-1.00,-1.0
698,17048,-32,600,-1.00,-1.0
700,16900,4,420,-1.00,-1.0
702,17020,-72,632,-1.00,-1.0
703,16968,-64,592,-1.00,-1.0
705,16992,68,600,-1.00,-1.0
707,17036,-20,592,-1.00,-1.0
712,16936,-96,384,-1.00,-1.0
713,16996,-84,496,-1.00,-1.0
715,16964,-88,468,-1.00,-1.0
717,16956,0,544,-1.00,-1.0
719,17048,-16,704,-1.00,-1.0
721,16928,-136,684,-1.00,-1.0
723,17036,-84,404,-1.00,-1.0
725,17024,-88,548,-1.00,-1.0
727,17056,-108,500,-1.00,-1.0
729,17088,-48,604,-1.00,-1.0
731,16984,-16,484,-1.00,-1.0
733,17060,20,540,-1.00,-1.0
735,16944,-120,436,-1.00,-1.0
737,17060,-28,740,-1.00,-1.0
739,16928,-20,508,-1.00,-1.0
741,16956,20,552,-1.00,-1.0
742,17048,16,564,-1.00,-1.0
744,17016,-52,468,-1.00,-1.0
749,17092,-16,444,-1.00,-1.0
751,16940,-48,556,-1.00,-1.0
752,17020,0,540,-1.00,-1.0
754,17000,-52,572,-1.00,-1.0
756,16948,-68,608,-1.00,-1.0
758,16916,-40,296,-1.00,-1.0
760,17040,-128,572,-1.00,-1.0
762,17040,0,548,-1.00,-1.0
764,16932,-8,748,-1.00,-1.0
766,17060,36,308,-1.00,-1.0
768,17068,-64,476,-1.00,-1.0
770,16936,-84,468,-1.00,-1.0
772,17008,40,580,-1.00,-1.0
774,16980,-48,712,-1.00,-1.0
776,16948,56,512,-1.00,-1.0
778,17008,-96,392,-1.00,-1.0
780,16952,-124,432,-1.00,-1.0
784,17016,-64,428,-1.00,-1.0
786,16968,-32,624,-1.00,-1.0
788,17032,-60,592,-1.00,-1.0
790,17076,-40,560,-1.00,-1.0
792,16972,8,628,-1.00,-1.0
794,17004,-100,608,-1.00,-1.0
796,16992,0,432,-1.00,-1.0
798,16956,-64,624,-1.00,-1.0
799,16956,-120,616,-1.00,-1.0
802,17036,-64,588,-1.00,-1.0
804,16984,-32,660,-1.00,-1.0
805,17060,-52,552,-1.00,-1.0
807,17064,-148,572,-1.00,-1.0
809,17016,-44,596,-1.00,-1.0
811,16924,-76,528,-1.00,-1.0
813,17068,-76,432,-1.00,-1.0
815,16992,-88,508,-1.00,-1.0
817,17032,-16,588,-1.00,-1.0
821,16976,-52,600,-1.00,-1.0
823,17112,32,492,-1.00,-1.0
825,17080,-20,532,-1.00,-1.0
827,17080,-132,676,-1.00,-1.0
829,16916,-52,432,-1.00,-1.0
831,16972,-80,580,-1.00,-1.0
833,17012,20,496,-1.00,-1.0
835,17004,-44,484,-1.00,-1.0
837,17052,-52,648,-1.00,-1.0
839,16996,-52,452,-1.00,-1.0
841,17080,-100,504,-1.00,-1.0
842,17072,-132,584,-1.00,-1.0
844,16916,-104,576,-1.00,-1.0
846,16972,-72,576,-1.00,-1.0
848,17064,-84,368,-1.00,-1.0
850,16996,-132,504,-1.00,-1.0
852,17056,12,544,-1.00,-1.0
854,17004,-36,408,-1.00,-1.0
858,17084,-100,552,-1.00,-1.0
860,16976,-112,524,-1.00,-1.0
862,17060,-8,532,-1.00,-1.0
864,17044,-4,484,-1.00,-1.0
866,17004,112,548,-1.00,-1.0
868,16984,0,492,-1.00,-1.0
870,17024,-60,484,-1.00,-1.0
872,16852,0,580,-1.00,-1.0
874,16948,0,580,-1.00,-1.0
876,17052,-92,512,-1.00,-1.0
878,17028,-88,436,-1.00,-1.0
880,16996,8,644,-1.00,-1.0
882,17044,-48,536,-1.00,-1.0
884,17036,40,592,-1.00,-1.0
886,16992,-76,544,-1.00,-1.0
887,16940,32,468,-1.00,-1.0
889,16984,36,448,-1.00,-1.0
891,17016,20,592,-1.00,-1.0
895,16956,-100,604,-1.00,-1.0
897,16868,64,608,-1.00,-1.0
899,16952,-48,440,-1.00,-1.0
901,17012,48,512,-1.00,-1.0
903,17008,-64,592,-1.00,-1.0
905,17020,28,456,-1.00,-1.0
907,17108,-16,508,-1.00,-1.0
909,17088,-56,520,-1.00,-1.0
911,17036,-144,456,-1.00,-1.0
913,17144,-72,388,-1.00,-1.0
915,17032,4,332,-1.00,-1.0
917,16984,12,568,-1.00,-1.0
919,16928,-24,572,-1.00,-1.0
921,16972,-76,668,-1.00,-1.0
923,16992,-92,504,-1.00,-1.0
924,17060,-36,496,-1.00,-1.0
926,17076,-36,604,-1.00,-1.0
928,16996,64,640,-1.00,-1.0
932,17004,-76,592,-1.00,-1.0
934,17008,-24,568,-1.00,-1.0
936,17044,-12,464,-1.00,-1.0
938,17000,12,564,-1.00,-1.0
940,17124,0,556,-1.00,-1.0
942,16996,-48,588,-1.00,-1.0
944,17000,-112,532,-1.00,-1.0
946,17048,4,488,-1.00,-1.0
948,16976,24,544,-1.00,-1.0
950,17100,-52,544,-1.00,-1.0
952,16972,-108,568,-1.00,-1.0
954,17012,-28,564,-1.00,-1.0
955,16984,-56,568,-1.00,-1.0
958,17000,-12,468,-1.00,-1.0
960,16972,24,592,-1.00,-1.0
961,17016,-132,520,-1.00,-1.0
963,16980,-8,432,-1.00,-1.0
968,17048,-8,572,-1.00,-1.0
970,17044,-124,680,-1.00,-1.0
971,17072,28,696,-1.00,-1.0
973,17076,-52,640,-1.00,-1.0
975,16960,-40,512,-1.00,-1.0
977,16992,-4,548,-1.00,-1.0
979,16984,-116,492,-1.00,-1.0
981,17060,-32,604,-1.00,-1.0
983,17064,-156,540,-1.00,-1.0
985,17028,-40,572,-1.00,-1.0
987,17008,-120,520,-1.00,-1.0
989,17088,-16,508,-1.00,-1.0
991,17020,-28,596,-1.00,-1.0
993,16920,-28,412,-1.00,-1.0
995,16948,-32,552,-1.00,-1.0
997,17080,-44,504,-1.00,-1.0
999,16976,-104,580,-1.00,-1.0
1000,16960,-8,428,-1.00,-1.0
1005,16920,36,512,-1.00,-1.0
1007,17036,-4,540,-1.00,-1.0
1009,17008,12,524,-1.00,-1.0
1010,16892,-68,624,-1.00,-1.0
1012,16984,-12,584,-1.00,-1.0
1014,17084,-100,468,-1.00,-1.0
1016,16964,-48,508,-1.00,-1.0
1018,16976,-120,588,-1.00,-1.0
1020,17056,-12,548,-1.00,-1.0
1022,17052,44,532,-1.00,-1.0
1024,17040,-68,404,-1.00,-1.0
1026,17028,108,536,-1.00,-1.0
1028,16980,-4,572,-1.00,-1.0
1030,16964,16,612,-1.00,-1.0
1032,17008,-20,588,-1.00,-1.0
1034,16980,-92,560,-1.00,-1.0
1036,17068,12,408,-1.00,-1.0
1040,17020,8,520,-1.00,-1.0
1042,16980,-56,440,-1.00,-1.0
1044,16876,-8,480,-1.00,-1.0
1046,16860,-28,624,-1.00,-1.0
1048,17124,-116,620,-1.00,-1.0
1050,16948,-92,636,-1.00,-1.0
1052,17008,-12,564,-1.00,-1.0
1053,17008,-52,616,-1.00,-1.0
1055,17052,-20,416,-1.00,-1.0
1057,17028,-24,652,-1.00,-1.0
1059,17124,-60,524,-1.00,-1.0
1061,17000,-92,432,-1.00,-1.0
1063,17012,-64,556,-1.00,-1.0
1065,16956,-84,544,-1.00,-1.0
1067,16948,-80,536,-1.00,-1.0
1069,16972,-56,556,-1.00,-1.0
1071,17004,-76,640,-1.00,-1.0
1075,17008,12,620,-1.00,-1.0
1077,16920,-80,580,-1.00,-1.0
1079,16996,56,384,-1.00,-1.0
1081,17028,44,484,-1.00,-1.0
1083,16956,-136,672,-1.00,-1.0
1085,17040,-44,472,-1.00,-1.0
1087,17104,-24,604,-1.00,-1.0
1089,16976,-36,528,-1.00,-1.0
1091,17012,8,500,-1.00,-1.0
1093,17064,-112,564,-1.00,-1.0
1095,17176,-124,640,-1.00,-1.0
1097,17068,-68,576,-1.00,-1.0
1098,17052,-96,600,-1.00,-1.0
