timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,16888,-4,444,-1.00,-1.0
4,16988,20,504,-1.00,-1.0
6,16956,56,592,-1.00,-1.0
12,17036,-32,508,-1.00,-1.0
14,16988,-4,448,-1.00,-1.0
16,17096,4,408,-1.00,-1.0
18,17036,-68,620,-1.00,-1.0
19,17028,12,568,-1.00,-1.0
22,16912,-120,580,-1.00,-1.0
24,17004,56,624,-1.00,-1.0
25,17052,-92,616,-1.00,-1.0
27,16984,-44,548,-1.00,-1.0
29,17028,-48,596,-1.00,-1.0
31,16992,-184,692,-1.00,-1.0
33,17020,-24,680,-1.00,-1.0
35,17092,-4,524,-1.00,-1.0
37,17004,-72,548,-1.00,-1.0
39,17020,-88,536,-1.00,-1.0
41,17072,-88,496,-1.00,-1.0
43,17040,-80,336,-1.00,-1.0
45,16976,-248,504,-1.00,-1.0
47,17020,-52,452,-1.00,-1.0
51,17032,-52,504,-1.00,-1.0
53,16992,-32,408,-1.00,-1.0
55,16928,-8,540,-1.00,-1.0
57,16920,-92,536,-1.00,-1.0
59,16936,-72,560,-1.00,-1.0
61,17052,-144,512,-1.00,-1.0
62,17028,16,560,-1.00,-1.0
64,16968,84,436,-1.00,-1.0
66,17080,-32,540,-1.00,-1.0
68,17060,-44,532,-1.00,-1.0
70,16976,-68,632,-1.00,-1.0
72,16984,72,644,-1.00,-1.0
74,16980,-80,468,-1.00,-1.0
76,16960,-76,444,-1.00,-1.0
78,16936,-28,556,-1.00,-1.0
80,16992,-64,440,-1.00,-1.0
82,17096,-112,504,-1.00,-1.0
84,17008,-120,512,-1.00,-1.0
88,16972,-104,628,-1.00,-1.0
90,17100,-64,508,-1.00,-1.0
92,17024,-72,604,-1.00,-1.0
94,17032,-96,536,-1.00,-1.0
96,17008,-84,508,-1.00,-1.0
98,17028,-68,584,-1.00,-1.0
100,17044,-36,520,-1.00,-1.0
102,17000,-108,604,-1.00,-1.0
103,16964,-124,600,-1.00,-1.0
105,17036,40,648,-1.00,-1.0
107,17108,-44,452,-1.00,-1.0
109,16988,-168,596,-1.00,-1.0
111,16916,-108,512,-1.00,-1.0
113,16892,-44,556,-1.00,-1.0
115,17120,-36,436,-1.00,-1.0
117,17012,-148,636,-1.00,-1.0
119,16916,80,560,-1.00,-1.0
121,17000,-108,492,-1.00,-1.0
125,17040,-44,556,-1.00,-1.0
127,16956,-56,520,-1.00,-1.0
129,16984,-44,432,-1.00,-1.0
131,16944,-12,616,-1.00,-1.0
133,17124,-8,372,-1.00,-1.0
135,16960,-88,488,-1.00,-1.0
137,17068,-20,500,-1.00,-1.0
139,17068,8,616,-1.00,-1.0
141,17020,-16,756,-1.00,-1.0
143,17052,4,452,-1.00,-1.0
145,17160,-128,556,-1.00,-1.0
146,16988,-144,476,-1.00,-1.0
148,16996,-40,560,-1.00,-1.0
150,16992,-120,732,-1.00,-1.0
152,16980,-84,516,-1.00,-1.0
154,16920,-104,496,-1.00,-1.0
156,17028,-8,520,-1.00,-1.0
158,17004,-68,568,-1.00,-1.0
162,16972,-100,648,-1.00,-1.0
164,16972,-140,620,-1.00,-1.0
166,17040,52,528,-1.00,-1.0
168,17020,16,408,-1.00,-1.0
170,16976,-124,524,-1.00,-1.0
172,17060,-48,496,-1.00,-1.0
174,16896,56,648,-1.00,-1.0
176,17080,-4,436,-1.00,-1.0
178,16984,-48,572,-1.00,-1.0
180,16940,-84,380,-1.00,-1.0
182,16916,-48,484,-1.00,-1.0
184,16968,-72,476,-1.00,-1.0
186,16956,-76,636,-1.00,-1.0
188,17084,-48,660,-1.00,-1.0
190,16920,-8,560,-1.00,-1.0
191,16952,-4,472,-1.00,-1.0
193,16964,0,672,-1.00,-1.0
198,17044,-40,512,-1.00,-1.0
200,17008,-28,452,-1.00,-1.0
202,16956,-60,504,-1.00,-1.0
204,17028,-44,496,-1.00,-1.0
205,17172,16,512,-1.00,-1.0
207,16968,-124,672,-1.00,-1.0
209,16952,20,428,-1.00,-1.0
211,16960,56,568,-1.00,-1.0
213,16996,-120,580,-1.00,-1.0
215,16980,-120,520,-1.00,-1.0
217,16976,-112,492,-1.00,-1.0
219,16996,-20,552,-1.00,-1.0
221,17024,-172,732,-1.00,-1.0
223,16932,-152,444,-1.00,-1.0
225,17080,-164,528,-1.00,-1.0
227,17076,-88,452,-1.00,-1.0
229,16908,8,536,-1.00,-1.0
231,16984,-64,600,-1.00,-1.0
235,17084,-56,308,-1.00,-1.0
237,16952,-52,556,-1.00,-1.0
239,17092,-68,504,-1.00,-1.0
241,16968,-168,424,-1.00,-1.0
243,17040,-112,504,-1.00,-1.0
245,16952,-16,500,-1.00,-1.0
247,17040,28,516,-1.00,-1.0
