timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,17416,172,132,-1.00,-1.0
4,16200,480,-1508,-1.00,-1.0
6,16660,360,852,-1.00,-1.0
11,15684,608,-1588,-1.00,-1.0
13,14640,248,1376,-1.00,-1.0
15,21784,-872,6508,-1.00,-1.0
17,15840,1504,-6252,-1.00,-1.0
19,20492,-2084,8060,-1.00,-1.0
21,20756,-1740,6096,-1.00,-1.0
23,12912,1976,-6084,-1.00,-1.0
25,21648,-2416,5660,-1.00,-1.0
27,16060,1548,-1700,-1.00,-1.0
29,14944,1528,-4004,-1.00,-1.0
31,19580,-1364,5700,-1.00,-1.0
33,16308,692,-1100,-1.00,-1.0
35,15320,592,-1472,-1.00,-1.0
37,18352,-616,3252,-1.00,-1.0
39,16196,196,468,-1.00,-1.0
41,16652,424,-76,-1.00,-1.0
42,18304,-416,1600,-1.00,-1.0
47,13188,3536,-3736,-1.00,-1.0
49,16648,-668,5332,-1.00,-1.0
51,19888,-604,5488,-1.00,-1.0
53,11300,1876,-10264,-1.00,-1.0
55,18228,-2288,6376,-1.00,-1.0
57,21272,-2172,3508,-1.00,-1.0
58,14168,2496,-4004,-1.00,-1.0
60,16992,244,-1220,-1.00,-1.0
62,20048,-1332,6072,-1.00,-1.0
64,15448,848,-2808,-1.00,-1.0
66,16028,572,24,-1.00,-1.0
68,19216,-544,3552,-1.00,-1.0
70,17392,108,1704,-1.00,-1.0
72,18524,-1604,2868,-1.00,-1.0
74,18064,32,52,-1.00,-1.0
76,18812,-1548,4324,-1.00,-1.0
78,15608,1560,-2004,-1.00,-1.0
82,17876,-1272,3068,-1.00,-1.0
84,16072,-228,-2512,-1.00,-1.0
86,17272,-604,1200,-1.00,-1.0
88,15944,160,-1916,-1.00,-1.0
90,15988,72,1408,-1.00,-1.0
92,18044,-684,2156,-1.00,-1.0
94,17296,1252,896,-1.00,-1.0
96,15812,628,-2148,-1.00,-1.0
98,17684,-60,2852,-1.00,-1.0
100,20412,1048,2876,-1.00,-1.0
102,13840,500,-4876,-1.00,-1.0
103,19292,-3636,7736,-1.00,-1.0
105,16480,600,-1172,-1.00,-1.0
107,12780,1784,-5040,-1.00,-1.0
109,19188,-1340,3688,-1.00,-1.0
111,18656,-480,3260,-1.00,-1.0
113,14912,2584,-3028,-1.00,-1.0
117,16696,-92,1668,-1.00,-1.0
119,12456,-1316,-404,-1.00,-1.0
121,26544,-500,10188,-1.00,-1.0
123,13580,2068,-13008,-1.00,-1.0
125,18464,-5404,7376,-1.00,-1.0
127,23176,-3368,7472,-1.00,-1.0
129,6860,5768,-15028,-1.00,-1.0
131,25360,-4044,8860,-1.00,-1.0
133,12144,4816,-6536,-1.00,-1.0
135,15428,1480,-4764,-1.00,-1.0
137,23120,-1988,12948,-1.00,-1.0
139,13064,1516,-6760,-1.00,-1.0
141,14660,1188,-2316,-1.00,-1.0
143,21200,-1688,7660,-1.00,-1.0
145,14920,664,-1308,-1.00,-1.0
147,14644,2344,-2364,-1.00,-1.0
151,23160,260,7836,-1.00,-1.0
153,12612,2388,-12208,-1.00,-1.0
155,18436,-5160,7640,-1.00,-1.0
157,21872,-2724,6172,-1.00,-1.0
159,10048,3652,-10340,-1.00,-1.0
161,16104,-864,2396,-1.00,-1.0
162,23092,-2836,9776,-1.00,-1.0
164,13880,3376,-4952,-1.00,-1.0
