timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,11788,-1904,-5056,-1.00,-1.0
4,12412,4328,572,-1.00,-1.0
6,21672,-3056,5008,-1.00,-1.0
12,15888,-384,-10412,-1.00,-1.0
14,15108,2612,4160,-1.00,-1.0
16,20992,756,5692,-1.00,-1.0
18,24752,-5644,2608,-1.00,-1.0
20,11416,4556,-916,-1.00,-1.0
22,23316,2620,7548,-1.00,-1.0
24,20328,-5064,-700,-1.00,-1.0
26,13000,1284,-1124,-1.00,-1.0
27,23380,-1836,12980,-1.00,-1.0
30,10348,-2460,-9320,-1.00,-1.0
31,15840,4464,5828,-1.00,-1.0
33,20728,-3952,-1140,-1.00,-1.0
35,10720,-764,-3476,-1.00,-1.0
37,20808,3760,7612,-1.00,-1.0
39,17800,-2400,-4168,-1.00,-1.0
41,10820,2584,-4164,-1.00,-1.0
43,28808,-1936,17884,-1.00,-1.0
47,16740,4620,5888,-1.00,-1.0
49,22416,-3572,16,-1.00,-1.0
51,10668,-2368,-4232,-1.00,-1.0
53,22112,3152,8092,-1.00,-1.0
55,19460,-3108,-1752,-1.00,-1.0
57,10428,336,-5008,-1.00,-1.0
59,27716,-3232,19628,-1.00,-1.0
61,16436,928,-11408,-1.00,-1.0
63,10372,1880,-1872,-1.00,-1.0
65,24304,1348,12268,-1.00,-1.0
67,14220,-1528,-6848,-1.00,-1.0
69,12076,2628,-3128,-1.00,-1.0
71,23496,-840,6912,-1.00,-1.0
73,11016,-3012,-10260,-1.00,-1.0
74,19792,8032,6748,-1.00,-1.0
76,19080,-1872,-6132,-1.00,-1.0
81,24852,2312,14368,-1.00,-1.0
83,12756,-3256,-9084,-1.00,-1.0
84,9492,4324,-4280,-1.00,-1.0
86,24712,-468,11176,-1.00,-1.0
88,11312,-3500,-9460,-1.00,-1.0
90,18856,5260,6308,-1.00,-1.0
92,19508,-2632,-3944,-1.00,-1.0
94,11652,2596,-1744,-1.00,-1.0
96,23052,416,10924,-1.00,-1.0
98,15520,-3312,-5488,-1.00,-1.0
100,9356,6052,-4324,-1.00,-1.0
102,21448,404,6936,-1.00,-1.0
104,14624,-3016,-8796,-1.00,-1.0
106,20596,2608,8940,-1.00,-1.0
108,18412,-2516,-3316,-1.00,-1.0
110,8608,-456,-11084,-1.00,-1.0
112,20772,3832,9684,-1.00,-1.0
116,12944,9060,-2948,-1.00,-1.0
118,22048,-2288,3280,-1.00,-1.0
120,12528,-5056,-11720,-1.00,-1.0
122,13136,3548,548,-1.00,-1.0
124,26084,-4480,12708,-1.00,-1.0
126,11192,-5532,-7704,-1.00,-1.0
127,14860,6956,1224,-1.00,-1.0
129,23424,-2372,4020,-1.00,-1.0
131,10664,-3164,-4768,-1.00,-1.0
133,27308,1524,19272,-1.00,-1.0
135,11904,-3308,-15220,-1.00,-1.0
137,12304,2676,2200,-1.00,-1.0
139,26596,-3732,10984,-1.00,-1.0
141,10976,-3320,-6664,-1.00,-1.0
143,15212,6684,-340,-1.00,-1.0
147,13136,-168,-2872,-1.00,-1.0
149,23284,1144,13228,-1.00,-1.0
151,12988,-1728,-10756,-1.00,-1.0
153,10948,5200,392,-1.00,-1.0
155,22772,-3176,7504,-1.00,-1.0
157,11436,-2216,-4884,-1.00,-1.0
159,19780,7760,3600,-1.00,-1.0
161,18812,-3528,-6460,-1.00,-1.0
163,10332,-1224,-4120,-1.00,-1.0
165,27264,2704,18332,-1.00,-1.0
167,13868,-2904,-11472,-1.00,-1.0
169,10728,-3308,-5212,-1.00,-1.0
171,23716,-2408,8612,-1.00,-1.0
173,11668,-2896,-6732,-1.00,-1.0
175,9852,3868,-3752,-1.00,-1.0
176,27284,-2620,14368,-1.00,-1.0
181,27816,-1012,20812,-1.00,-1.0
183,12944,-3140,-12412,-1.00,-1.0
185,10688,-1576,-5436,-1.00,-1.0
186,24640,1396,15744,-1.00,-1.0
189,15800,-2948,-8308,-1.00,-1.0
191,9032,3180,-5536,-1.00,-1.0
192,26568,-1836,14892,-1.00,-1.0
194,13260,-4508,-8420,-1.00,-1.0
196,16080,3112,3192,-1.00,-1.0
198,19656,-1284,0,-1.00,-1.0
200,13072,2096,-5396,-1.00,-1.0
202,22720,-3008,10396,-1.00,-1.0
204,16652,-2144,-3276,-1.00,-1.0
206,12220,6132,-2728,-1.00,-1.0
208,20356,-576,5900,-1.00,-1.0
210,14480,-3300,-3676,-1.00,-1.0
214,16788,-1864,-5936,-1.00,-1.0
216,8920,2656,-7252,-1.00,-1.0
218,28540,-1160,21580,-1.00,-1.0
220,14192,-4580,-10524,-1.00,-1.0
222,8424,5716,-5200,-1.00,-1.0
224,25552,-76,11840,-1.00,-1.0
226,11948,-4828,-6708,-1.00,-1.0
228,20416,5752,5952,-1.00,-1.0
230,18044,-952,-5900,-1.00,-1.0
232,9224,1572,-7248,-1.00,-1.0
234,14256,7240,3852,-1.00,-1.0
235,23472,-5392,2400,-1.00,-1.0
238,11160,-4380,-2672,-1.00,-1.0
240,20624,4624,5880,-1.00,-1.0
241,16808,-1704,-4340,-1.00,-1.0
243,11568,2292,-5836,-1.00,-1.0
248,10532,-3956,-15700,-1.00,-1.0
250,15404,8012,5000,-1.00,-1.0
251,24152,-5348,1688,-1.00,-1.0
253,11604,-5640,-1276,-1.00,-1.0
255,19664,5376,6436,-1.00,-1.0
257,16368,384,-6076,-1.00,-1.0
259,12044,2172,-4928,-1.00,-1.0
261,26220,-3900,16244,-1.00,-1.0
263,10524,-1956,-10532,-1.00,-1.0
265,16776,6064,6968,-1.00,-1.0
267,19660,-3460,-2928,-1.00,-1.0
269,12796,-4784,-916,-1.00,-1.0
271,22260,3120,8876,-1.00,-1.0
273,14556,-536,-7516,-1.00,-1.0
275,14804,2484,-664,-1.00,-1.0
277,23228,-4416,13680,-1.00,-1.0
281,16452,4584,6932,-1.00,-1.0
283,21800,-2920,344,-1.00,-1.0
285,13632,-5176,-1832,-1.00,-1.0
287,19568,3548,5804,-1.00,-1.0
289,16568,600,-6180,-1.00,-1.0
291,15312,-2364,-40,-1.00,-1.0
293,19908,204,9044,-1.00,-1.0
294,15744,1236,-9532,-1.00,-1.0
297,13892,2456,1972,-1.00,-1.0
298,21452,-1828,6092,-1.00,-1.0
300,15312,-172,-4140,-1.00,-1.0
302,14036,3976,-3260,-1.00,-1.0
304,23148,-1164,10584,-1.00,-1.0
306,10668,-468,-13068,-1.00,-1.0
308,20824,1728,12908,-1.00,-1.0
310,18460,-4028,-3248,-1.00,-1.0
314,22784,-20,8408,-1.00,-1.0
316,17436,-4992,-1300,-1.00,-1.0
318,12204,5344,-3620,-1.00,-1.0
320,20820,564,4684,-1.00,-1.0
322,10628,220,-10448,-1.00,-1.0
324,23680,-344,16472,-1.00,-1.0
326,15220,-2108,-8140,-1.00,-1.0
328,10264,4924,-3736,-1.00,-1.0
330,24160,-1776,9680,-1.00,-1.0
332,14492,-2920,-4340,-1.00,-1.0
334,17700,5300,2796,-1.00,-1.0
335,23540,-1488,11892,-1.00,-1.0
338,11380,3032,-7828,-1.00,-1.0
340,17600,3396,6316,-1.00,-1.0
341,19216,-4068,1344,-1.00,-1.0
343,12916,604,-884,-1.00,-1.0
348,17332,-3068,80,-1.00,-1.0
350,9928,1972,-6832,-1.00,-1.0
351,27280,216,17340,-1.00,-1.0
353,12432,-5132,-13008,-1.00,-1.0
355,15068,4844,4864,-1.00,-1.0
357,22116,288,1112,-1.00,-1.0
359,11724,-1472,-3372,-1.00,-1.0
361,20412,1996,4676,-1.00,-1.0
363,18588,-256,980,-1.00,-1.0
365,10872,2288,-11096,-1.00,-1.0
367,25976,-3400,16576,-1.00,-1.0
369,13576,-4644,-8828,-1.00,-1.0
371,14820,7588,4284,-1.00,-1.0
373,21980,-3476,-180,-1.00,-1.0
375,11756,-4948,-120,-1.00,-1.0
377,23264,6496,7784,-1.00,-1.0
379,15152,-2972,-9528,-1.00,-1.0
383,28464,1292,23544,-1.00,-1.0
385,11836,-4832,-16188,-1.00,-1.0
387,12700,3908,404,-1.00,-1.0
389,25224,-172,8720,-1.00,-1.0
391,12536,-3932,-5932,-1.00,-1.0
393,18888,3572,6568,-1.00,-1.0
394,26304,440,13056,-1.00,-1.0
396,10100,-2056,-13000,-1.00,-1.0
398,20480,3700,11512,-1.00,-1.0
400,18672,-3368,-3632,-1.00,-1.0
402,10532,1076,-3680,-1.00,-1.0
404,22008,-28,9128,-1.00,-1.0
406,18136,-2656,-960,-1.00,-1.0
408,10628,2624,-6580,-1.00,-1.0
410,24960,-1152,14000,-1.00,-1.0
414,19196,3696,12232,-1.00,-1.0
416,21484,-1896,-2316,-1.00,-1.0
418,11696,-1984,-2272,-1.00,-1.0
420,20856,1972,7552,-1.00,-1.0
422,17644,-1396,-536,-1.00,-1.0
424,13780,-756,-1000,-1.00,-1.0
426,20908,-788,9228,-1.00,-1.0
428,10776,1080,-13140,-1.00,-1.0
430,20360,1588,13596,-1.00,-1.0
432,19728,-3068,-3116,-1.00,-1.0
434,10568,2092,-2708,-1.00,-1.0
436,21868,1724,8052,-1.00,-1.0
438,15852,-2784,-4592,-1.00,-1.0
440,15880,3276,-1112,-1.00,-1.0
442,22032,-2684,5056,-1.00,-1.0
443,11012,-1080,-8536,-1.00,-1.0
448,18216,-2092,-1260,-1.00,-1.0
450,12548,-1568,-4016,-1.00,-1.0
452,24480,2104,12976,-1.00,-1.0
453,20020,1028,3044,-1.00,-1.0
456,17840,-100,6772,-1.00,-1.0
457,19648,-1828,2888,-1.00,-1.0
459,16452,-1332,-5072,-1.00,-1.0
461,12552,3892,-2292,-1.00,-1.0
463,21476,-2120,4964,-1.00,-1.0
465,14204,-812,-4388,-1.00,-1.0
467,19900,2992,7436,-1.00,-1.0
469,15832,-960,-3752,-1.00,-1.0
471,9860,4948,-7600,-1.00,-1.0
473,22868,-496,11728,-1.00,-1.0
475,16752,-1684,-2588,-1.00,-1.0
477,13112,2692,-5244,-1.00,-1.0
481,14448,-5128,-5672,-1.00,-1.0
483,17732,4436,3596,-1.00,-1.0
485,22044,-2008,1492,-1.00,-1.0
487,13084,-4816,-3364,-1.00,-1.0
489,18148,3760,7564,-1.00,-1.0
491,18056,-464,-2088,-1.00,-1.0
