timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,22712,-3608,12108,-1.00,-1.0
4,17192,4688,-8128,-1.00,-1.0
6,23788,-4652,16520,-1.00,-1.0
11,21000,-4488,8600,-1.00,-1.0
13,20092,160,1868,-1.00,-1.0
15,14524,-1020,-4192,-1.00,-1.0
17,19140,-36,2148,-1.00,-1.0
19,16780,-1112,2676,-1.00,-1.0
21,10852,2204,-4008,-1.00,-1.0
23,19428,-1272,7236,-1.00,-1.0
25,16548,-532,688,-1.00,-1.0
27,17224,1520,-2812,-1.00,-1.0
29,21276,-2804,4080,-1.00,-1.0
31,15816,-1084,-976,-1.00,-1.0
33,19424,-692,4144,-1.00,-1.0
35,13944,3052,-6064,-1.00,-1.0
37,18288,-4036,6456,-1.00,-1.0
39,18192,-768,2664,-1.00,-1.0
41,18572,1236,1384,-1.00,-1.0
43,20044,-1192,2216,-1.00,-1.0
47,15568,-980,-2644,-1.00,-1.0
49,19760,-3452,4820,-1.00,-1.0
51,16392,116,3116,-1.00,-1.0
53,22460,-2392,6764,-1.00,-1.0
55,20376,-2624,6092,-1.00,-1.0
57,18116,-1620,2460,-1.00,-1.0
59,15812,2580,-1232,-1.00,-1.0
60,14712,-200,2184,-1.00,-1.0
62,16512,-2716,3680,-1.00,-1.0
64,20432,1660,812,-1.00,-1.0
66,13112,2968,-6676,-1.00,-1.0
68,18488,-2660,5932,-1.00,-1.0
70,19644,-2344,8240,-1.00,-1.0
72,13592,7624,-12644,-1.00,-1.0
74,16828,-1584,-136,-1.00,-1.0
76,21580,-6432,13072,-1.00,-1.0
80,8220,6320,-14620,-1.00,-1.0
82,22848,-4484,12248,-1.00,-1.0
84,24212,-4608,8768,-1.00,-1.0
86,10204,6476,-17384,-1.00,-1.0
88,18376,-3076,6892,-1.00,-1.0
90,21448,-804,7360,-1.00,-1.0
92,11012,2008,-6644,-1.00,-1.0
94,13116,-252,-548,-1.00,-1.0
96,23604,-3092,14172,-1.00,-1.0
98,13944,2416,-8628,-1.00,-1.0
100,15068,924,-5516,-1.00,-1.0
102,12892,1824,-3784,-1.00,-1.0
103,8980,4728,-7808,-1.00,-1.0
106,23524,-3896,13544,-1.00,-1.0
107,21892,-1788,1072,-1.00,-1.0
109,10952,6632,-16040,-1.00,-1.0
111,20104,-5212,12696,-1.00,-1.0
116,5472,5288,-15996,-1.00,-1.0
117,19220,-2312,7896,-1.00,-1.0
119,26520,-3088,11744,-1.00,-1.0
121,9748,3152,-13344,-1.00,-1.0
123,18804,152,3128,-1.00,-1.0
125,22620,-3012,7208,-1.00,-1.0
127,12768,5324,-8820,-1.00,-1.0
129,18444,-2228,4672,-1.00,-1.0
131,22128,-4368,7768,-1.00,-1.0
133,10368,1800,-5976,-1.00,-1.0
135,15036,3156,-2664,-1.00,-1.0
137,23140,-2256,9120,-1.00,-1.0
139,16840,-2736,-2136,-1.00,-1.0
141,16904,2708,-872,-1.00,-1.0
143,15632,1304,-1536,-1.00,-1.0
145,17844,1472,376,-1.00,-1.0
149,15304,-1904,5616,-1.00,-1.0
