timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,16612,-624,-3296,-1.00,-1.0
4,16784,692,-244,-1.00,-1.0
6,16564,-1424,2308,-1.00,-1.0
12,15408,-204,-1148,-1.00,-1.0
14,17640,-1148,1104,-1.00,-1.0
15,17828,4,880,-1.00,-1.0
17,16604,132,600,-1.00,-1.0
19,17668,588,4224,-1.00,-1.0
21,16680,1344,-2520,-1.00,-1.0
23,16520,1224,152,-1.00,-1.0
25,15328,-556,-568,-1.00,-1.0
27,16164,-1184,1652,-1.00,-1.0
29,17024,-236,384,-1.00,-1.0
31,16568,-544,240,-1.00,-1.0
33,18492,-1208,3764,-1.00,-1.0
35,16784,176,-764,-1.00,-1.0
37,16044,1424,-296,-1.00,-1.0
39,17720,1308,2696,-1.00,-1.0
41,18128,328,-1480,-1.00,-1.0
43,17260,552,928,-1.00,-1.0
47,16948,-532,-1996,-1.00,-1.0
49,17428,-64,740,-1.00,-1.0
51,16680,-1432,968,-1.00,-1.0
53,16804,-2052,828,-1.00,-1.0
55,17140,-608,196,-1.00,-1.0
57,15952,-412,-452,-1.00,-1.0
59,17904,-120,2544,-1.00,-1.0
61,17072,688,-380,-1.00,-1.0
62,16732,1336,-188,-1.00,-1.0
64,18120,-96,4384,-1.00,-1.0
66,17016,496,-1052,-1.00,-1.0
68,16436,792,116,-1.00,-1.0
70,17236,376,508,-1.00,-1.0
72,16992,-100,1800,-1.00,-1.0
74,16724,1052,524,-1.00,-1.0
76,17180,-128,1384,-1.00,-1.0
78,17720,-568,3928,-1.00,-1.0
80,16184,1056,-652,-1.00,-1.0
84,17908,660,1320,-1.00,-1.0
86,18272,-792,-240,-1.00,-1.0
88,16992,480,1140,-1.00,-1.0
90,16348,2044,3396,-1.00,-1.0
92,17288,284,-7532,-1.00,-1.0
94,18412,-104,548,-1.00,-1.0
96,17596,-1368,1768,-1.00,-1.0
98,15956,-1072,2028,-1.00,-1.0
100,16352,1580,-2000,-1.00,-1.0
102,16344,-608,-176,-1.00,-1.0
104,18936,-596,4488,-1.00,-1.0
105,16776,772,-1640,-1.00,-1.0
107,15728,1620,-324,-1.00,-1.0
109,17704,-624,1928,-1.00,-1.0
111,17300,52,-124,-1.00,-1.0
113,16268,388,-140,-1.00,-1.0
115,16572,944,1436,-1.00,-1.0
119,17252,836,-372,-1.00,-1.0
121,16544,-172,424,-1.00,-1.0
123,17404,-1696,604,-1.00,-1.0
125,17000,-852,1464,-1.00,-1.0
127,15196,-72,-608,-1.00,-1.0
129,17612,-440,2356,-1.00,-1.0
131,17184,160,-140,-1.00,-1.0
133,16816,812,-828,-1.00,-1.0
135,16624,-824,1716,-1.00,-1.0
137,17520,-1700,-128,-1.00,-1.0
139,16776,-728,172,-1.00,-1.0
141,15208,-164,644,-1.00,-1.0
143,17068,-2740,2120,-1.00,-1.0
145,16880,-160,840,-1.00,-1.0
147,16112,192,820,-1.00,-1.0
149,18108,-444,2480,-1.00,-1.0
150,17420,-16,-288,-1.00,-1.0
155,17276,952,872,-1.00,-1.0
157,17732,1036,-2876,-1.00,-1.0
159,17892,-884,1896,-1.00,-1.0
160,16600,864,1660,-1.00,-1.0
163,16620,-1188,-2656,-1.00,-1.0
164,17260,80,548,-1.00,-1.0
166,16784,-880,1860,-1.00,-1.0
168,17084,-2232,1032,-1.00,-1.0
170,16352,-76,864,-1.00,-1.0
172,15408,-536,320,-1.00,-1.0
174,17372,-16,3532,-1.00,-1.0
176,17288,-1300,-672,-1.00,-1.0
178,16624,848,388,-1.00,-1.0
180,18096,384,2024,-1.00,-1.0
182,17040,-2144,780,-1.00,-1.0
184,17116,-100,860,-1.00,-1.0
188,17196,-1660,-816,-1.00,-1.0
190,16840,864,-368,-1.00,-1.0
192,16704,760,1488,-1.00,-1.0
194,18028,408,2632,-1.00,-1.0
196,16876,1596,-2376,-1.00,-1.0
198,17620,228,-100,-1.00,-1.0
200,17796,2596,3028,-1.00,-1.0
202,17852,232,-4732,-1.00,-1.0
204,17232,200,1456,-1.00,-1.0
206,16132,-608,328,-1.00,-1.0
208,16992,-836,1520,-1.00,-1.0
209,17420,-212,-208,-1.00,-1.0
211,16084,-348,284,-1.00,-1.0
213,17880,-1172,3316,-1.00,-1.0
215,15900,228,-636,-1.00,-1.0
217,16484,328,-320,-1.00,-1.0
219,17748,792,2392,-1.00,-1.0
223,16872,2464,388,-1.00,-1.0
225,17884,36,2888,-1.00,-1.0
227,18324,1640,-2852,-1.00,-1.0
229,17316,-584,896,-1.00,-1.0
231,16120,272,80,-1.00,-1.0
233,17000,-1556,2520,-1.00,-1.0
235,16996,-740,384,-1.00,-1.0
237,16908,2132,956,-1.00,-1.0
239,17020,-644,2328,-1.00,-1.0
241,17508,1172,-2616,-1.00,-1.0
243,17776,-1208,1648,-1.00,-1.0
245,16216,-816,940,-1.00,-1.0
247,16484,-1980,532,-1.00,-1.0
249,16620,4,1140,-1.00,-1.0
251,15700,-568,48,-1.00,-1.0
253,18720,-2472,4188,-1.00,-1.0
254,16176,-24,1312,-1.00,-1.0
259,17728,800,500,-1.00,-1.0
261,18924,620,-220,-1.00,-1.0
263,17524,-776,684,-1.00,-1.0
264,16016,1244,1448,-1.00,-1.0
266,17232,-1620,-3200,-1.00,-1.0
268,17992,-1672,2908,-1.00,-1.0
270,15844,-840,1800,-1.00,-1.0
272,15888,-1240,60,-1.00,-1.0
274,16924,856,272,-1.00,-1.0
276,16852,-648,1068,-1.00,-1.0
278,17532,1052,4252,-1.00,-1.0
280,16432,-432,-3348,-1.00,-1.0
282,16736,980,1776,-1.00,-1.0
284,17564,-1824,1272,-1.00,-1.0
286,17044,-972,1836,-1.00,-1.0
288,17376,892,336,-1.00,-1.0
290,17084,740,408,-1.00,-1.0
