timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,18112,-44,660,-1.00,-1.0
4,17048,664,4676,-1.00,-1.0
6,15200,284,-304,-1.00,-1.0
11,16948,2008,-1448,-1.00,-1.0
13,18048,32,-1908,-1.00,-1.0
15,18308,1244,2268,-1.00,-1.0
17,17748,616,2584,-1.00,-1.0
19,16064,1348,3436,-1.00,-1.0
21,15612,4744,-308,-1.00,-1.0
23,21232,84,4116,-1.00,-1.0
25,18760,5140,-1652,-1.00,-1.0
27,19536,-1368,-5060,-1.00,-1.0
29,16076,4212,1020,-1.00,-1.0
31,17664,-1440,2788,-1.00,-1.0
33,17352,-2632,-3256,-1.00,-1.0
35,17052,4152,-1084,-1.00,-1.0
37,16772,-4792,1376,-1.00,-1.0
39,15016,-1652,3096,-1.00,-1.0
41,16572,-4796,3668,-1.00,-1.0
43,15868,-1540,192,-1.00,-1.0
47,17752,-3284,-1020,-1.00,-1.0
49,16904,2784,-1516,-1.00,-1.0
50,16976,-5328,1712,-1.00,-1.0
52,14308,-328,4012,-1.00,-1.0
54,16244,-4884,-36,-1.00,-1.0
56,16372,-544,720,-1.00,-1.0
58,17716,-1104,416,-1.00,-1.0
60,17028,-940,-376,-1.00,-1.0
62,16368,3296,-1580,-1.00,-1.0
64,16448,-6456,-44,-1.00,-1.0
66,13656,-12,-2448,-1.00,-1.0
68,16504,-6236,2584,-1.00,-1.0
70,18252,-32,-3960,-1.00,-1.0
72,15456,-832,3968,-1.00,-1.0
74,16164,-512,-756,-1.00,-1.0
76,17232,1968,1756,-1.00,-1.0
78,12964,1568,-5836,-1.00,-1.0
82,18424,-4812,1492,-1.00,-1.0
84,17188,-2268,2120,-1.00,-1.0
86,17688,4340,4172,-1.00,-1.0
88,19648,-3988,3068,-1.00,-1.0
90,17984,2316,2284,-1.00,-1.0
92,13760,7120,-5352,-1.00,-1.0
94,22720,-896,14976,-1.00,-1.0
95,19692,704,8540,-1.00,-1.0
97,17156,1564,-9568,-1.00,-1.0
99,17848,4520,-288,-1.00,-1.0
101,19472,-5292,2968,-1.00,-1.0
103,17472,-1108,6700,-1.00,-1.0
105,10988,-68,-5372,-1.00,-1.0
107,15188,-104,2248,-1.00,-1.0
109,20584,-5124,8200,-1.00,-1.0
111,17104,-3380,-3812,-1.00,-1.0
113,15096,5292,-3188,-1.00,-1.0
117,18536,-868,5764,-1.00,-1.0
119,11580,-3696,-3740,-1.00,-1.0
121,13244,-2472,4300,-1.00,-1.0
123,18608,-5584,9624,-1.00,-1.0
125,18132,-3244,-2764,-1.00,-1.0
127,15896,6180,-3656,-1.00,-1.0
129,17324,-2904,6972,-1.00,-1.0
131,15060,-416,576,-1.00,-1.0
133,12328,3572,-10288,-1.00,-1.0
135,18088,-3856,9488,-1.00,-1.0
137,19612,-3572,7948,-1.00,-1.0
139,15192,-1228,-6852,-1.00,-1.0
141,16532,5368,-864,-1.00,-1.0
143,18276,-2688,-816,-1.00,-1.0
144,19056,1472,1424,-1.00,-1.0
146,16232,-4104,2264,-1.00,-1.0
151,18228,-4820,3248,-1.00,-1.0
153,17076,-960,1580,-1.00,-1.0
154,17204,1184,2148,-1.00,-1.0
156,16800,1768,-236,-1.00,-1.0
158,17816,3556,-3000,-1.00,-1.0
160,19008,-1524,3376,-1.00,-1.0
162,17548,1408,-564,-1.00,-1.0
164,16520,-3908,-2500,-1.00,-1.0
166,16064,856,3852,-1.00,-1.0
168,15652,-1880,640,-1.00,-1.0
170,16424,2604,-2816,-1.00,-1.0
172,16704,304,1016,-1.00,-1.0
174,20084,-1196,9276,-1.00,-1.0
176,17440,-236,3280,-1.00,-1.0
178,16524,2804,-7464,-1.00,-1.0
180,15708,-2760,3264,-1.00,-1.0
184,16464,1244,584,-1.00,-1.0
186,13280,-7416,-232,-1.00,-1.0
