timestamp_ms,accel_x,accel_y,accel_z,voltage,soc
2,14888,1600,-2032,-1.00,-1.0
4,17832,-3488,-2128,-1.00,-1.0
5,18696,964,-464,-1.00,-1.0
11,16744,2088,2536,-1.00,-1.0
13,18480,1688,1516,-1.00,-1.0
15,17976,1864,-92,-1.00,-1.0
17,16812,-28,-1448,-1.00,-1.0
19,17572,-2092,1320,-1.00,-1.0
21,16076,1224,-448,-1.00,-1.0
23,18804,-2092,-1640,-1.00,-1.0
25,16300,-2244,4252,-1.00,-1.0
27,15952,-144,1944,-1.00,-1.0
29,18056,-3704,-2060,-1.00,-1.0
31,16840,-1572,-428,-1.00,-1.0
33,16692,-2900,1992,-1.00,-1.0
35,15224,2572,-2752,-1.00,-1.0
37,17624,1232,-2824,-1.00,-1.0
39,18104,572,3168,-1.00,-1.0
40,19788,340,7776,-1.00,-1.0
42,16732,5024,-908,-1.00,-1.0
47,16908,-4012,6928,-1.00,-1.0
49,15568,-1204,3612,-1.00,-1.0
50,15936,-1020,-3036,-1.00,-1.0
52,17616,1196,-176,-1.00,-1.0
54,18696,-2572,-848,-1.00,-1.0
56,18640,3464,-2248,-1.00,-1.0
58,15164,4596,-3252,-1.00,-1.0
60,18932,2300,280,-1.00,-1.0
62,19372,-200,5684,-1.00,-1.0
64,18576,-904,1548,-1.00,-1.0
66,14400,1264,1604,-1.00,-1.0
68,15200,-2396,-508,-1.00,-1.0
70,18172,1616,1380,-1.00,-1.0
72,16348,-2904,-728,-1.00,-1.0
74,15984,5088,512,-1.00,-1.0
76,19168,3104,1060,-1.00,-1.0
78,19920,2604,3260,-1.00,-1.0
82,16248,8,3220,-1.00,-1.0
84,13808,-1044,1284,-1.00,-1.0
86,16496,-448,-24,-1.00,-1.0
88,16860,672,-4456,-1.00,-1.0
90,20812,-4104,624,-1.00,-1.0
92,17036,-420,332,-1.00,-1.0
93,15204,1584,-1784,-1.00,-1.0
95,13780,5416,-628,-1.00,-1.0
97,20084,1064,5128,-1.00,-1.0
99,18064,5688,2372,-1.00,-1.0
101,19588,584,-2556,-1.00,-1.0
103,17080,1096,1472,-1.00,-1.0
105,15116,-1728,960,-1.00,-1.0
107,16776,-828,2156,-1.00,-1.0
109,16188,1416,-3036,-1.00,-1.0
111,18272,-6364,156,-1.00,-1.0
113,16580,-2256,2696,-1.00,-1.0
117,15816,20,-2692,-1.00,-1.0
119,18188,392,1232,-1.00,-1.0
121,18752,-2336,364,-1.00,-1.0
123,15292,-148,1992,-1.00,-1.0
125,12572,1776,1904,-1.00,-1.0
127,16496,-1904,-1372,-1.00,-1.0
129,16124,-332,2288,-1.00,-1.0
131,12996,2448,-1236,-1.00,-1.0
133,16852,-944,-2904,-1.00,-1.0
135,19008,2656,2228,-1.00,-1.0
137,19632,-2492,2116,-1.00,-1.0
138,16200,2172,-2236,-1.00,-1.0
141,13592,3596,856,-1.00,-1.0
142,16448,-1984,-516,-1.00,-1.0
144,18572,-468,4648,-1.00,-1.0
146,17756,-2204,-344,-1.00,-1.0
150,14880,1972,-1396,-1.00,-1.0
152,18832,-1616,-1648,-1.00,-1.0
154,19044,-1964,384,-1.00,-1.0
156,16260,-3824,1420,-1.00,-1.0
158,15080,-888,-1324,-1.00,-1.0
160,15508,1660,-360,-1.00,-1.0
162,16512,1644,1392,-1.00,-1.0
164,20636,896,6180,-1.00,-1.0
166,18432,5336,-208,-1.00,-1.0
168,19208,2212,-2264,-1.00,-1.0
170,18068,2432,2040,-1.00,-1.0
172,16224,72,1868,-1.00,-1.0
174,18316,80,4472,-1.00,-1.0
176,16432,2028,-3956,-1.00,-1.0
178,16768,-4472,-2396,-1.00,-1.0
180,17644,816,-400,-1.00,-1.0
184,15596,-2292,-4144,-1.00,-1.0
186,16712,-812,-1452,-1.00,-1.0
188,18132,-4836,1708,-1.00,-1.0
190,18872,260,-668,-1.00,-1.0
192,19464,2496,636,-1.00,-1.0
194,18636,-7660,1596,-1.00,-1.0
196,14032,-2744,3508,-1.00,-1.0
197,12344,-1484,-1720,-1.00,-1.0
199,16384,-4164,-3828,-1.00,-1.0
201,19200,-2428,1776,-1.00,-1.0
203,17856,-2860,496,-1.00,-1.0
205,14708,4176,-656,-1.00,-1.0
207,15160,5568,2372,-1.00,-1.0
209,20580,3168,-540,-1.00,-1.0
211,21816,3972,2236,-1.00,-1.0
213,19332,780,-796,-1.00,-1.0
215,13928,2440,1664,-1.00,-1.0
219,17360,116,4296,-1.00,-1.0
221,20652,-4880,-2572,-1.00,-1.0
223,15236,-2048,-3432,-1.00,-1.0
225,16612,-1976,-7376,-1.00,-1.0
227,16656,-1012,-704,-1.00,-1.0
229,16556,2192,5280,-1.00,-1.0
231,17524,-644,-704,-1.00,-1.0
233,18332,-3592,7776,-1.00,-1.0
235,19732,2128,-1588,-1.00,-1.0
237,19280,3196,3472,-1.00,-1.0
239,15780,-1940,636,-1.00,-1.0
240,17488,-6648,-1804,-1.00,-1.0
243,17524,-3144,448,-1.00,-1.0
245,13952,368,-856,-1.00,-1.0
246,17136,-2184,-2704,-1.00,-1.0
248,17436,2480,1208,-1.00,-1.0
252,15940,3372,4568,-1.00,-1.0
254,16584,2984,4548,-1.00,-1.0
256,19428,1452,2736,-1.00,-1.0
258,19580,5812,-460,-1.00,-1.0
260,18176,-3040,-412,-1.00,-1.0
262,16220,-1996,7120,-1.00,-1.0
264,14620,-1720,3408,-1.00,-1.0
266,16184,-6172,-2488,-1.00,-1.0
268,15424,-4672,928,-1.00,-1.0
270,15064,-5828,-3208,-1.00,-1.0
272,15680,-3784,1576,-1.00,-1.0
274,13892,1048,120,-1.00,-1.0
276,19004,-2928,-5712,-1.00,-1.0
278,17000,4556,-5564,-1.00,-1.0
280,17940,1388,-384,-1.00,-1.0
282,16268,-2760,1380,-1.00,-1.0
286,18116,1920,2200,-1.00,-1.0
288,18868,1520,-2728,-1.00,-1.0
290,15932,-1320,328,-1.00,-1.0
292,16944,168,1704,-1.00,-1.0
294,18324,1560,608,-1.00,-1.0
296,16380,4396,-2612,-1.00,-1.0
297,17836,1724,2740,-1.00,-1.0
299,20036,-280,5816,-1.00,-1.0
301,16828,3480,800,-1.00,-1.0
303,17760,132,-4860,-1.00,-1.0
305,17456,540,788,-1.00,-1.0
307,16672,-3360,5176,-1.00,-1.0
309,16028,-848,4412,-1.00,-1.0
311,14516,240,-5424,-1.00,-1.0
313,16904,-4580,-3908,-1.00,-1.0
315,17204,-3724,3852,-1.00,-1.0
317,15152,-2028,2312,-1.00,-1.0
321,16088,1236,-728,-1.00,-1.0
323,18708,-1980,-1868,-1.00,-1.0
325,17716,1648,940,-1.00,-1.0
327,16560,1524,-376,-1.00,-1.0
329,18784,-556,-296,-1.00,-1.0
331,18124,4960,-228,-1.00,-1.0
333,14684,-1964,3376,-1.00,-1.0
334,15576,-3560,-4452,-1.00,-1.0
336,16752,-752,2536,-1.00,-1.0
338,17084,-2544,-3852,-1.00,-1.0
340,15264,2584,-3764,-1.00,-1.0
342,18516,-252,-24,-1.00,-1.0
344,17548,-668,6920,-1.00,-1.0
346,18536,3180,-1544,-1.00,-1.0
348,15308,3676,-1836,-1.00,-1.0
350,18084,1560,2932,-1.00,-1.0
354,16992,4316,720,-1.00,-1.0
356,17176,-244,-4664,-1.00,-1.0
358,17860,308,5372,-1.00,-1.0
360,16956,-1744,6148,-1.00,-1.0
362,17348,244,1400,-1.00,-1.0
364,16124,-60,-5960,-1.00,-1.0
366,16564,-6992,-2276,-1.00,-1.0
368,16572,-5668,6960,-1.00,-1.0
370,13252,-2856,2524,-1.00,-1.0
372,14268,-2448,-5284,-1.00,-1.0
374,16532,-1828,-4488,-1.00,-1.0
376,15104,2148,5876,-1.00,-1.0
378,16636,148,2932,-1.00,-1.0
380,18464,2304,-924,-1.00,-1.0
381,17876,-7020,612,-1.00,-1.0
383,15040,-3832,7116,-1.00,-1.0
388,15476,-7028,-3076,-1.00,-1.0
390,15684,-4360,2960,-1.00,-1.0
391,14832,-5232,-812,-1.00,-1.0
393,16132,936,912,-1.00,-1.0
395,16240,-96,-2444,-1.00,-1.0
397,18236,-2048,-6940,-1.00,-1.0
399,19116,168,2340,-1.00,-1.0
401,14960,2620,1236,-1.00,-1.0
403,15892,3536,296,-1.00,-1.0
405,19356,3304,-88,-1.00,-1.0
407,21112,1408,7680,-1.00,-1.0
409,15076,2992,-3804,-1.00,-1.0
411,15220,636,2072,-1.00,-1.0
413,16784,-944,5052,-1.00,-1.0
415,18872,-4908,1332,-1.00,-1.0
417,15544,2588,-856,-1.00,-1.0
421,17444,-848,6324,-1.00,-1.0
423,16604,736,3748,-1.00,-1.0
425,16744,-3240,-6056,-1.00,-1.0
427,15376,-3200,2440,-1.00,-1.0
429,15236,-7320,6168,-1.00,-1.0
431,14296,-5008,2156,-1.00,-1.0
433,12672,-440,-5088,-1.00,-1.0
434,17612,3008,5884,-1.00,-1.0
436,17188,2676,1560,-1.00,-1.0
438,16188,5468,-2988,-1.00,-1.0
440,19688,-5936,168,-1.00,-1.0
442,15436,-2148,4176,-1.00,-1.0
444,13820,-4704,4580,-1.00,-1.0
446,14668,-1612,-780,-1.00,-1.0
448,16140,520,-2440,-1.00,-1.0
450,17860,-5496,-1872,-1.00,-1.0
452,17336,-772,5852,-1.00,-1.0
456,18168,-1448,-2552,-1.00,-1.0
458,17804,-1872,1296,-1.00,-1.0
460,17148,-2960,-104,-1.00,-1.0
462,15188,352,680,-1.00,-1.0
464,14240,3080,-1660,-1.00,-1.0
466,19824,-2532,-2660,-1.00,-1.0
468,18316,3896,-3808,-1.00,-1.0
470,16212,2260,-3164,-1.00,-1.0
472,15088,292,4212,-1.00,-1.0
474,17244,2476,1816,-1.00,-1.0
476,18388,752,492,-1.00,-1.0
478,18176,2380,-932,-1.00,-1.0
480,17356,512,900,-1.00,-1.0
